id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,NightPopulation,DayPopulation,geometry,OccupancyClass,DesignLevel,HeightClass
0,37.657312,-122.01291900000001,3119.0,1,1980,671884.897,447923.265,W,W1,RES1,1,0,POINT (-122.01291900000001 37.657312),RES1,High-Code,
1,37.65654399999999,-122.011875,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,0,0,POINT (-122.011875 37.65654399999999),RES1,High-Code,
2,37.65641800000001,-122.01171500000001,1731.0,2,1980,718826.226,479217.484,M,RM1,RES1,1,1,POINT (-122.01171500000001 37.65641800000001),RES1,High-Code,Low-Rise
3,37.656165,-122.011412,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,0,0,POINT (-122.011412 37.656165),RES1,High-Code,
4,37.655896000000006,-122.011128,1899.5,2,1980,769017.024,512678.016,M,RM1,RES1,1,0,POINT (-122.011128 37.655896000000006),RES1,High-Code,Low-Rise
5,37.655559,-122.010662,1899.5,2,1980,769017.024,512678.016,M,RM1,RES1,0,0,POINT (-122.010662 37.655559),RES1,High-Code,Low-Rise
6,37.65484899999999,-122.01056500000001,1559.5,2,1980,667065.667,444710.445,W,W1,RES1,0,0,POINT (-122.01056500000001 37.65484899999999),RES1,High-Code,
7,37.647074,-122.007246,2337.0,2,1980,963526.626,642351.084,M,RM1,RES1,0,0,POINT (-122.007246 37.647074),RES1,High-Code,Low-Rise
8,37.649121,-122.005406,1488.0,2,1980,647989.21,431992.807,M,RM1,RES1,0,0,POINT (-122.005406 37.649121),RES1,High-Code,Low-Rise
9,37.649181999999996,-122.0056,1650.0,2,1980,693449.8559999999,462299.904,M,RM1,RES1,0,0,POINT (-122.0056 37.649181999999996),RES1,High-Code,Low-Rise
10,37.650307,-122.00696500000001,1650.0,2,1980,693449.8559999999,462299.904,W,W1,RES1,0,0,POINT (-122.00696500000001 37.650307),RES1,High-Code,
11,37.64860800000001,-122.00785699999999,2328.5,2,1980,875050.819,583367.213,W,W1,RES1,0,0,POINT (-122.00785699999999 37.64860800000001),RES1,High-Code,
12,37.652606,-122.00849900000001,1610.0,2,1980,750024.424,500016.283,M,RM1,RES1,0,0,POINT (-122.00849900000001 37.652606),RES1,High-Code,Low-Rise
13,37.64841100000001,-122.004913,1001.3333333333334,3,1980,695859.748,463906.499,M,RM1,RES1,0,0,POINT (-122.004913 37.64841100000001),RES1,High-Code,Low-Rise
14,37.652218,-122.00810600000001,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,0,0,POINT (-122.00810600000001 37.652218),RES1,High-Code,
15,37.646695,-122.006216,1980.5,2,1980,791895.3060000001,527930.204,M,RM1,RES1,0,0,POINT (-122.006216 37.646695),RES1,High-Code,Low-Rise
16,37.648108,-122.00752000000001,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,1,1,POINT (-122.00752000000001 37.648108),RES1,High-Code,
17,37.657326,-122.01467200000002,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,0,0,POINT (-122.01467200000002 37.657326),RES1,High-Code,
18,37.647976,-122.00697,2334.0,2,1980,876225.159,584150.106,M,RM1,RES1,0,0,POINT (-122.00697 37.647976),RES1,High-Code,Low-Rise
19,37.64645799999999,-122.00717899999998,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,0,0,POINT (-122.00717899999998 37.64645799999999),RES1,High-Code,Low-Rise
20,37.647637,-122.00788900000002,2179.0,2,1980,841518.9450000001,561012.63,M,RM1,RES1,0,0,POINT (-122.00788900000002 37.647637),RES1,High-Code,Low-Rise
21,37.651112,-122.005806,1553.5,2,1980,665507.353,443671.569,M,RM1,RES1,0,0,POINT (-122.005806 37.651112),RES1,High-Code,Low-Rise
22,37.657109999999996,-122.01526900000002,3462.0,1,1980,717167.973,478111.982,M,RM1,RES1,0,0,POINT (-122.01526900000002 37.657109999999996),RES1,High-Code,Low-Rise
23,37.648053999999995,-122.007338,2334.0,2,1980,876225.159,584150.106,W,W1,RES1,0,0,POINT (-122.007338 37.648053999999995),RES1,High-Code,
24,37.652848,-122.011109,2071.0,2,1980,815361.6070000001,543574.405,M,RM1,RES1,0,0,POINT (-122.011109 37.652848),RES1,High-Code,Low-Rise
25,37.647028,-122.00682699999999,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,1,0,POINT (-122.00682699999999 37.647028),RES1,High-Code,
26,37.65173800000001,-122.007483,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,0,0,POINT (-122.007483 37.65173800000001),RES1,High-Code,
27,37.648545,-122.007486,2328.5,2,1980,875050.819,583367.213,M,RM1,RES1,0,0,POINT (-122.007486 37.648545),RES1,High-Code,Low-Rise
28,37.647679,-122.010138,4674.0,1,1980,690918.3,460612.2,W,W1,RES1,0,0,POINT (-122.010138 37.647679),RES1,High-Code,
29,37.65139800000001,-122.006733,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,1,1,POINT (-122.006733 37.65139800000001),RES1,High-Code,
30,37.647513,-122.00723200000002,4358.0,1,1980,739958.925,493305.95,M,RM1,RES1,0,0,POINT (-122.00723200000002 37.647513),RES1,High-Code,Low-Rise
31,37.647238,-122.008276,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,0,0,POINT (-122.008276 37.647238),RES1,High-Code,
32,37.65363399999999,-122.01023100000002,1968.5,2,1980,788557.105,525704.737,M,RM1,RES1,0,0,POINT (-122.01023100000002 37.65363399999999),RES1,High-Code,Low-Rise
33,37.651469999999996,-122.00692000000001,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,0,0,POINT (-122.00692000000001 37.651469999999996),RES1,High-Code,Low-Rise
34,37.647273999999996,-122.00847299999998,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,0,0,POINT (-122.00847299999998 37.647273999999996),RES1,High-Code,
35,37.647695,-122.008329,4117.0,1,1980,1069494.6269999999,712996.418,W,W1,RES1,0,0,POINT (-122.008329 37.647695),RES1,High-Code,
36,37.646613,-122.00639499999998,2010.5,2,1980,967585.798,645057.199,W,W1,RES1,0,0,POINT (-122.00639499999998 37.646613),RES1,High-Code,
37,37.646449000000004,-122.00697100000001,2022.0,2,1980,802959.03,535306.02,M,RM1,RES1,1,0,POINT (-122.00697100000001 37.646449000000004),RES1,High-Code,Low-Rise
38,37.648634,-122.00804299999999,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,0,0,POINT (-122.00804299999999 37.648634),RES1,High-Code,Low-Rise
39,37.65234399999999,-122.00824900000002,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,0,0,POINT (-122.00824900000002 37.65234399999999),RES1,High-Code,Low-Rise
40,37.648801,-122.00409199999999,1432.5,2,1980,632419.257,421612.838,M,RM1,RES1,0,0,POINT (-122.00409199999999 37.648801),RES1,High-Code,Low-Rise
41,37.64843899999999,-122.00691400000001,2328.5,2,1980,875050.819,583367.213,M,RM1,RES1,0,0,POINT (-122.00691400000001 37.64843899999999),RES1,High-Code,Low-Rise
42,37.648162,-122.010351,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,0,0,POINT (-122.010351 37.648162),RES1,High-Code,
43,37.647579999999984,-122.007666,4117.0,1,1980,901461.9689999999,600974.646,W,W1,RES1,1,0,POINT (-122.007666 37.647579999999984),RES1,High-Code,
44,37.648327,-122.006522,1980.5,2,1980,791895.3060000001,527930.204,M,RM1,RES1,0,0,POINT (-122.006522 37.648327),RES1,High-Code,Low-Rise
45,37.65741899999998,-122.013125,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,0,0,POINT (-122.013125 37.65741899999998),RES1,High-Code,
46,37.648204,-122.009089,1980.5,2,1980,865934.671,577289.781,M,RM1,RES1,2,2,POINT (-122.009089 37.648204),RES1,High-Code,Low-Rise
47,37.64809999999999,-122.00555700000001,1889.5,2,1980,766136.3019999999,510757.535,M,RM1,RES1,0,0,POINT (-122.00555700000001 37.64809999999999),RES1,High-Code,Low-Rise
48,37.64860600000001,-122.005814,1889.5,2,1980,766136.3019999999,510757.535,M,RM1,RES1,0,0,POINT (-122.005814 37.64860600000001),RES1,High-Code,Low-Rise
49,37.64768899999999,-122.00615100000002,1982.5,2,1980,792449.9430000001,528299.962,W,W1,RES1,0,0,POINT (-122.00615100000002 37.64768899999999),RES1,High-Code,
50,37.647308999999986,-122.00912100000001,2337.0,2,1980,1065770.545,710513.697,W,W1,RES1,1,1,POINT (-122.00912100000001 37.647308999999986),RES1,High-Code,
51,37.64800899999999,-122.01028899999999,4117.0,1,1980,901461.9689999999,600974.646,M,RM1,RES1,0,0,POINT (-122.01028899999999 37.64800899999999),RES1,High-Code,Low-Rise
52,37.653332,-122.010684,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,0,0,POINT (-122.010684 37.653332),RES1,High-Code,Low-Rise
53,37.647726000000006,-122.00855299999999,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,1,1,POINT (-122.00855299999999 37.647726000000006),RES1,High-Code,
54,37.648057,-122.006213,1973.0,2,1980,789811.017,526540.678,W,W1,RES1,2,2,POINT (-122.006213 37.648057),RES1,High-Code,
55,37.65196600000001,-122.00781700000002,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,0,0,POINT (-122.00781700000002 37.65196600000001),RES1,High-Code,Low-Rise
56,37.64792,-122.00968499999999,2058.5,2,1980,812229.408,541486.272,M,RM1,RES1,1,1,POINT (-122.00968499999999 37.64792),RES1,High-Code,Low-Rise
57,37.64834,-122.009906,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,0,0,POINT (-122.009906 37.64834),RES1,High-Code,
58,37.64722199999999,-122.006199,1973.0,2,1980,789811.017,526540.678,M,RM1,RES1,1,1,POINT (-122.006199 37.64722199999999),RES1,High-Code,Low-Rise
59,37.646462,-122.00676399999999,2339.0,2,1980,964025.946,642683.964,M,RM1,RES1,0,0,POINT (-122.00676399999999 37.646462),RES1,High-Code,Low-Rise
60,37.648246,-122.00846099999998,1973.0,2,1980,789811.017,526540.678,W,W1,RES1,0,0,POINT (-122.00846099999998 37.648246),RES1,High-Code,
61,37.652679000000006,-122.01125500000002,1968.5,2,1980,788557.105,525704.737,W,W1,RES1,1,1,POINT (-122.01125500000002 37.652679000000006),RES1,High-Code,
62,37.64791899999999,-122.006795,2010.5,2,1980,799999.845,533333.23,M,RM1,RES1,1,0,POINT (-122.006795 37.64791899999999),RES1,High-Code,Low-Rise
63,37.65286699999999,-122.00875500000001,1610.0,2,1980,750024.424,500016.283,W,W1,RES1,0,0,POINT (-122.00875500000001 37.65286699999999),RES1,High-Code,
64,37.64889,-122.006799,3990.0,1,1980,777718.383,518478.922,M,RM1,RES1,1,1,POINT (-122.006799 37.64889),RES1,High-Code,Low-Rise
65,37.64865400000001,-122.00822900000001,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,1,0,POINT (-122.00822900000001 37.64865400000001),RES1,High-Code,Low-Rise
66,37.652746,-122.00862899999998,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,0,0,POINT (-122.00862899999998 37.652746),RES1,High-Code,Low-Rise
67,37.64707400000001,-122.006245,2025.5,2,1980,878967.375,585978.25,W,W1,RES1,0,0,POINT (-122.006245 37.64707400000001),RES1,High-Code,
68,37.648768,-122.01014500000001,1944.0,2,1980,781686.343,521124.229,W,W1,RES1,0,0,POINT (-122.01014500000001 37.648768),RES1,High-Code,
69,37.649565,-122.009791,4107.0,1,1980,769016.7220000001,512677.815,W,W1,RES1,0,0,POINT (-122.009791 37.649565),RES1,High-Code,
70,37.649139999999996,-122.009443,3485.0,1,1980,842005.5630000001,561337.042,M,RM1,RES1,0,0,POINT (-122.009443 37.649139999999996),RES1,High-Code,Low-Rise
71,37.65167,-122.011172,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,1,1,POINT (-122.011172 37.65167),RES1,High-Code,
72,37.64977499999999,-122.00994699999998,4631.53,1,1980,698317.02,465544.68,M,RM1,RES1,0,0,POINT (-122.00994699999998 37.64977499999999),RES1,High-Code,Low-Rise
73,37.650807,-122.010285,3420.0,1,1980,711796.6089999999,474531.073,M,RM1,RES1,0,0,POINT (-122.010285 37.650807),RES1,High-Code,Low-Rise
74,37.650268999999994,-122.010105,3420.0,1,1980,711796.6089999999,474531.073,W,W1,RES1,2,2,POINT (-122.010105 37.650268999999994),RES1,High-Code,
75,37.651005,-122.010858,2179.0,2,1980,841518.9450000001,561012.63,M,RM1,RES1,0,0,POINT (-122.010858 37.651005),RES1,High-Code,Low-Rise
76,37.649344,-122.009611,3468.0,1,1980,717928.635,478619.09,W,W1,RES1,0,0,POINT (-122.009611 37.649344),RES1,High-Code,
77,37.64983,-122.01047,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,0,0,POINT (-122.01047 37.64983),RES1,High-Code,
78,37.652519,-122.010347,1150.468695,2,1980,821941.142,410970.571,C,PC2,IND6,0,2,POINT (-122.010347 37.652519),IND6,High-Code,Low-Rise
79,37.65222800000001,-122.00922000000001,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,0,0,POINT (-122.00922000000001 37.65222800000001),RES1,High-Code,Low-Rise
80,37.650492,-122.00833,1592.0,2,1980,818238.196,545492.131,M,RM1,RES1,0,0,POINT (-122.00833 37.650492),RES1,High-Code,Low-Rise
81,37.651855999999995,-122.00835500000001,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,0,0,POINT (-122.00835500000001 37.651855999999995),RES1,High-Code,
82,37.650643,-122.008329,1726.0,2,1980,788595.564,525730.376,M,RM1,RES1,0,0,POINT (-122.008329 37.650643),RES1,High-Code,Low-Rise
83,37.650085999999995,-122.00864699999998,1650.0,2,1980,840043.1159999999,560028.744,W,W1,RES1,0,0,POINT (-122.00864699999998 37.650085999999995),RES1,High-Code,
84,37.65322599999999,-122.009887,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,0,0,POINT (-122.009887 37.65322599999999),RES1,High-Code,
85,37.65079299999999,-122.008324,1592.0,2,1980,818238.196,545492.131,M,RM1,RES1,0,0,POINT (-122.008324 37.65079299999999),RES1,High-Code,Low-Rise
86,37.652363,-122.00935,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,0,0,POINT (-122.00935 37.652363),RES1,High-Code,
87,37.652251,-122.008766,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,0,0,POINT (-122.008766 37.652251),RES1,High-Code,Low-Rise
88,37.65286900000001,-122.009937,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,0,0,POINT (-122.009937 37.65286900000001),RES1,High-Code,
89,37.650647,-122.00743000000001,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,0,0,POINT (-122.00743000000001 37.650647),RES1,High-Code,Low-Rise
90,37.650264,-122.00869100000001,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,0,0,POINT (-122.00869100000001 37.650264),RES1,High-Code,
91,37.653014999999996,-122.009569,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,0,0,POINT (-122.009569 37.653014999999996),RES1,High-Code,
92,37.64965,-122.008735,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,0,0,POINT (-122.008735 37.64965),RES1,High-Code,Low-Rise
93,37.650417999999995,-122.008723,3143.0,1,1980,786710.428,524473.619,W,W1,RES1,0,0,POINT (-122.008723 37.650417999999995),RES1,High-Code,
94,37.652358,-122.01015300000002,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,0,0,POINT (-122.01015300000002 37.652358),RES1,High-Code,
95,37.650863,-122.00881400000002,3220.0,1,1980,685096.936,456731.291,W,W1,RES1,0,0,POINT (-122.00881400000002 37.650863),RES1,High-Code,
96,37.65249200000001,-122.00949600000001,1968.5,2,1980,788557.105,525704.737,W,W1,RES1,0,0,POINT (-122.00949600000001 37.65249200000001),RES1,High-Code,
97,37.651465,-122.007837,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,0,0,POINT (-122.007837 37.651465),RES1,High-Code,Low-Rise
98,37.649981,-122.008462,1726.0,2,1980,717283.2690000001,478188.846,W,W1,RES1,0,0,POINT (-122.008462 37.649981),RES1,High-Code,
99,37.649570999999995,-122.00774600000001,1650.0,2,1980,763559.676,509039.784,W,W1,RES1,0,0,POINT (-122.00774600000001 37.649570999999995),RES1,High-Code,
100,37.650318,-122.00752600000001,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,0,0,POINT (-122.00752600000001 37.650318),RES1,High-Code,Low-Rise
101,37.65049499999999,-122.00787400000002,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,0,0,POINT (-122.00787400000002 37.65049499999999),RES1,High-Code,Low-Rise
102,37.650169,-122.00794600000002,1726.0,2,1980,868601.8769999999,579067.918,M,RM1,RES1,0,0,POINT (-122.00794600000002 37.650169),RES1,High-Code,Low-Rise
103,37.649934,-122.00759299999999,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,0,0,POINT (-122.00759299999999 37.649934),RES1,High-Code,
104,37.650220000000004,-122.00916200000002,1726.0,2,1980,868601.8769999999,579067.918,W,W1,RES1,0,0,POINT (-122.00916200000002 37.650220000000004),RES1,High-Code,
105,37.649553,-122.007538,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,0,0,POINT (-122.007538 37.649553),RES1,High-Code,Low-Rise
106,37.651573,-122.008013,1610.0,2,1980,750024.424,500016.283,M,RM1,RES1,0,0,POINT (-122.008013 37.651573),RES1,High-Code,Low-Rise
107,37.65132799999999,-122.007581,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,0,0,POINT (-122.007581 37.65132799999999),RES1,High-Code,Low-Rise
108,37.656515,-122.01471700000002,1266.0,2,1980,592196.3489999999,394797.566,M,RM1,RES1,4,3,POINT (-122.01471700000002 37.656515),RES1,High-Code,Low-Rise
109,37.656369,-122.015239,1311.0,2,1980,603219.003,402146.002,M,RM1,RES1,3,1,POINT (-122.015239 37.656369),RES1,High-Code,Low-Rise
110,37.65608499999998,-122.01550700000001,1706.0,2,1980,711080.539,474053.693,M,RM1,RES1,3,1,POINT (-122.01550700000001 37.65608499999998),RES1,High-Code,Low-Rise
111,37.654630999999995,-122.014836,2478.5,2,1980,908577.409,605718.273,M,RM1,RES1,3,1,POINT (-122.014836 37.654630999999995),RES1,High-Code,Low-Rise
112,37.656759,-122.01354600000002,1645.0,2,1980,691856.836,461237.891,W,W1,RES1,4,3,POINT (-122.01354600000002 37.656759),RES1,High-Code,
113,37.656217,-122.012878,1653.5,2,1980,694563.129,463042.086,M,RM1,RES1,3,1,POINT (-122.012878 37.656217),RES1,High-Code,Low-Rise
114,37.65612399999999,-122.01275300000002,1648.0,2,1980,692813.0190000001,461875.346,M,RM1,RES1,4,2,POINT (-122.01275300000002 37.65612399999999),RES1,High-Code,Low-Rise
115,37.65602,-122.01264200000001,1653.5,2,1980,694563.129,463042.086,W,W1,RES1,3,1,POINT (-122.01264200000001 37.65602),RES1,High-Code,
116,37.656237,-122.016122,2215.0,2,1980,1031010.291,687340.194,W,W1,RES1,4,2,POINT (-122.016122 37.656237),RES1,High-Code,
117,37.655331000000004,-122.016038,2478.5,2,1980,908577.409,605718.273,W,W1,RES1,3,1,POINT (-122.016038 37.655331000000004),RES1,High-Code,
118,37.655155,-122.016055,2350.0,2,1980,879617.5019999999,586411.668,M,RM1,RES1,2,1,POINT (-122.016055 37.655155),RES1,High-Code,Low-Rise
119,37.65041899999999,-122.01214700000001,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,0,0,POINT (-122.01214700000001 37.65041899999999),RES1,High-Code,
120,37.64739,-122.009807,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,0,0,POINT (-122.009807 37.64739),RES1,High-Code,Low-Rise
121,37.650104000000006,-122.012056,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,0,0,POINT (-122.012056 37.650104000000006),RES1,High-Code,Low-Rise
122,37.650462,-122.01122000000001,2337.0,2,1980,876863.935,584575.957,M,RM1,RES1,0,0,POINT (-122.01122000000001 37.650462),RES1,High-Code,Low-Rise
123,37.646554,-122.008123,2334.0,2,1980,876225.159,584150.106,W,W1,RES1,0,0,POINT (-122.008123 37.646554),RES1,High-Code,
124,37.646622,-122.008756,2339.0,2,1980,964025.946,642683.964,M,RM1,RES1,0,0,POINT (-122.008756 37.646622),RES1,High-Code,Low-Rise
125,37.647014999999996,-122.010318,2339.0,2,1980,877289.091,584859.394,W,W1,RES1,0,0,POINT (-122.010318 37.647014999999996),RES1,High-Code,
126,37.648435,-122.011825,2334.0,2,1980,1064943.366,709962.244,M,RM1,RES1,2,2,POINT (-122.011825 37.648435),RES1,High-Code,Low-Rise
127,37.651773999999996,-122.011722,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,0,0,POINT (-122.011722 37.651773999999996),RES1,High-Code,
128,37.64732299999999,-122.00955900000001,2337.0,2,1980,876863.935,584575.957,M,RM1,RES1,0,0,POINT (-122.00955900000001 37.64732299999999),RES1,High-Code,Low-Rise
129,37.647975,-122.011014,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,0,0,POINT (-122.011014 37.647975),RES1,High-Code,
130,37.648271999999984,-122.011686,3946.0,1,1980,773166.088,515444.059,W,W1,RES1,0,0,POINT (-122.011686 37.648271999999984),RES1,High-Code,
131,37.64963,-122.011029,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,0,0,POINT (-122.011029 37.64963),RES1,High-Code,
132,37.65012900000001,-122.011116,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,0,0,POINT (-122.011116 37.65012900000001),RES1,High-Code,
133,37.64742499999999,-122.010671,2022.0,2,1980,802959.03,535306.02,W,W1,RES1,0,0,POINT (-122.010671 37.64742499999999),RES1,High-Code,
134,37.64927600000001,-122.011006,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,0,0,POINT (-122.011006 37.64927600000001),RES1,High-Code,
135,37.648661,-122.01058500000002,4345.0,1,1980,741679.038,494452.692,M,RM1,RES1,0,0,POINT (-122.01058500000002 37.648661),RES1,High-Code,Low-Rise
136,37.64894,-122.01114499999998,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,0,0,POINT (-122.01114499999998 37.64894),RES1,High-Code,
137,37.64752,-122.009989,4358.0,1,1980,739958.925,493305.95,M,RM1,RES1,0,0,POINT (-122.009989 37.64752),RES1,High-Code,Low-Rise
138,37.647284,-122.010599,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,0,0,POINT (-122.010599 37.647284),RES1,High-Code,
139,37.650779,-122.01136,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,0,0,POINT (-122.01136 37.650779),RES1,High-Code,Low-Rise
140,37.651731,-122.01270200000002,2022.0,2,1980,802959.03,535306.02,W,W1,RES1,0,0,POINT (-122.01270200000002 37.651731),RES1,High-Code,
141,37.64861100000001,-122.011933,2010.5,2,1980,799999.845,533333.23,W,W1,RES1,0,0,POINT (-122.011933 37.64861100000001),RES1,High-Code,
142,37.648655999999995,-122.01081499999998,2337.0,2,1980,1065770.545,710513.697,M,RM1,RES1,1,1,POINT (-122.01081499999998 37.648655999999995),RES1,High-Code,Low-Rise
143,37.646550999999995,-122.00792800000002,2022.0,2,1980,802959.03,535306.02,M,RM1,RES1,0,0,POINT (-122.00792800000002 37.646550999999995),RES1,High-Code,Low-Rise
144,37.651132,-122.012491,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,0,0,POINT (-122.012491 37.651132),RES1,High-Code,Low-Rise
145,37.646627,-122.008979,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,0,0,POINT (-122.008979 37.646627),RES1,High-Code,
146,37.646573,-122.010209,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,0,0,POINT (-122.010209 37.646573),RES1,High-Code,Low-Rise
147,37.647314,-122.00933499999998,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,0,0,POINT (-122.00933499999998 37.647314),RES1,High-Code,Low-Rise
148,37.646626,-122.008522,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,0,0,POINT (-122.008522 37.646626),RES1,High-Code,
149,37.649451,-122.011983,2010.5,2,1980,799999.845,533333.23,W,W1,RES1,0,0,POINT (-122.011983 37.649451),RES1,High-Code,
150,37.64976800000001,-122.012001,2339.0,2,1980,877289.091,584859.394,M,RM1,RES1,0,0,POINT (-122.012001 37.64976800000001),RES1,High-Code,Low-Rise
151,37.654337999999996,-122.016069,2157.5,2,1980,836441.0050000001,557627.337,M,RM1,RES1,1,1,POINT (-122.016069 37.654337999999996),RES1,High-Code,Low-Rise
152,37.654230999999996,-122.013329,1478.0,3,1980,874024.243,582682.829,W,W1,RES1,0,0,POINT (-122.013329 37.654230999999996),RES1,High-Code,
153,37.65567999999999,-122.01349,425.2976833333333,3,1980,667726.746,333863.373,C,PC2,COM4,1,15,POINT (-122.01349 37.65567999999999),COM4,High-Code,Low-Rise
154,37.656116999999995,-122.014736,1732.0,2,1980,719134.447,479422.965,M,RM1,RES1,1,1,POINT (-122.014736 37.656116999999995),RES1,High-Code,Low-Rise
155,37.655716000000005,-122.014926,1799.0,2,1980,739503.64,493002.427,W,W1,RES1,2,2,POINT (-122.014926 37.655716000000005),RES1,High-Code,
156,37.655563,-122.014925,2120.5,2,1980,827551.729,551701.153,W,W1,RES1,1,1,POINT (-122.014925 37.655563),RES1,High-Code,
157,37.656446,-122.013817,1323.5,2,1980,606158.691,404105.794,W,W1,RES1,1,0,POINT (-122.013817 37.656446),RES1,High-Code,
158,37.65620899999999,-122.013463,1466.0,2,1980,641897.05,427931.367,W,W1,RES1,1,0,POINT (-122.013463 37.65620899999999),RES1,High-Code,
159,37.656117,-122.01332699999999,1266.0,2,1980,592196.3489999999,394797.566,W,W1,RES1,1,1,POINT (-122.01332699999999 37.656117),RES1,High-Code,
160,37.655792,-122.012994,884.3333333333334,3,1980,643328.974,428885.983,M,RM1,RES1,2,2,POINT (-122.012994 37.655792),RES1,High-Code,Low-Rise
161,37.655714,-122.01286,1351.0,2,1980,670887.843,447258.562,W,W1,RES1,1,0,POINT (-122.01286 37.655714),RES1,High-Code,
162,37.655605999999985,-122.012744,1323.5,2,1980,728856.6699999999,485904.447,M,RM1,RES1,1,0,POINT (-122.012744 37.655605999999985),RES1,High-Code,Low-Rise
163,37.655485000000006,-122.013574,1799.0,2,1980,739503.64,493002.427,W,W1,RES1,1,0,POINT (-122.013574 37.655485000000006),RES1,High-Code,
164,37.655335,-122.01355500000001,1706.0,2,1980,711080.539,474053.693,W,W1,RES1,1,0,POINT (-122.01355500000001 37.655335),RES1,High-Code,
165,37.65493299999999,-122.014304,1799.0,2,1980,739503.64,493002.427,M,RM1,RES1,3,1,POINT (-122.014304 37.65493299999999),RES1,High-Code,Low-Rise
166,37.654588,-122.01436000000001,2120.5,2,1980,827551.729,551701.153,W,W1,RES1,4,2,POINT (-122.01436000000001 37.654588),RES1,High-Code,
167,37.65512799999999,-122.012202,1266.0,2,1980,592196.3489999999,394797.566,M,RM1,RES1,5,3,POINT (-122.012202 37.65512799999999),RES1,High-Code,Low-Rise
168,37.655041999999995,-122.01279899999999,1799.0,2,1980,739503.64,493002.427,M,RM1,RES1,5,3,POINT (-122.01279899999999 37.655041999999995),RES1,High-Code,Low-Rise
169,37.654967,-122.013484,2327.5,2,1980,874836.852,583224.568,M,RM1,RES1,4,2,POINT (-122.013484 37.654967),RES1,High-Code,Low-Rise
170,37.654934999999995,-122.01389800000001,1799.0,2,1980,739503.64,493002.427,W,W1,RES1,3,1,POINT (-122.01389800000001 37.654934999999995),RES1,High-Code,
