loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
84,3,2,3,3,3,2,3,5,3,1,2,3,2,2,3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,2,2,2,2
85,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,2,1,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
86,1,1,1,2,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
87,0,1,1,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,3,1,2,2,1,2,2,1,3,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,0,2,1,1,1
88,2,2,2,2,3,2,2,2,2,2,1,2,3,2,1,3,0,2,2,1,3,3,2,2,1,2,2,2,3,2,1,1,2,3,1,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2
89,2,2,3,1,1,2,2,2,2,2,2,3,2,3,3,2,2,3,1,2,2,2,2,1,3,2,2,2,1,2,2,2,4,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2
90,1,1,2,2,2,1,1,2,3,2,3,1,2,1,3,3,2,2,2,3,2,2,1,2,2,2,1,2,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3
91,3,3,2,2,3,3,3,5,3,3,3,4,3,3,4,2,3,3,3,4,3,2,3,3,5,4,1,4,3,3,4,3,4,3,2,3,4,3,3,3,2,4,4,4,2,3,2,3,3,3
92,3,3,1,3,3,3,2,3,2,4,4,4,3,3,1,3,2,4,4,2,3,4,2,3,4,2,3,3,3,4,2,3,3,4,4,3,3,2,2,2,2,3,3,3,2,2,3,3,3,3
93,2,2,2,2,2,2,2,2,3,1,2,2,2,4,2,3,2,2,3,2,2,1,4,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,1,1,2,1,3,2,2,0,2,3,1,2
94,2,1,2,1,2,2,3,2,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2,3,2,2,2,2,2,3,1,1,2,1,2,2,2,2,2,4,4,2,1,3,2,2,2,3,2,2
95,0,2,2,1,0,1,0,2,1,1,1,2,0,0,1,1,1,0,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1,0,0,1,1,1
96,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,0,2,1,1,0,1,2,2,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2
97,1,1,1,1,1,2,1,2,2,1,2,2,1,2,0,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,0,1,1,2,2,1,2
98,2,2,1,2,2,0,1,0,1,1,2,1,0,1,2,1,1,4,0,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1
99,2,3,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,1,2,3,1,2,2,3,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,4
100,3,2,2,2,2,1,2,2,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,1,3,2,2,2,1,1,2,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2
101,0,2,3,3,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,3,2,1,2,2,3,3,2,1,2,2,3,2,1,2,2,2,2,3,2,2,3,1,2,1,2,2,2,1,1
102,1,2,2,2,1,2,2,2,3,3,4,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,3,2,2,2,2,3,2,2,2,2,2,4,2,3,3,2,2,0,2,2
103,2,1,1,2,2,2,1,2,1,2,2,1,1,1,0,2,2,2,1,1,1,0,1,2,3,3,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1
104,1,4,2,1,3,1,0,1,0,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,0,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1
105,3,2,2,2,1,2,2,1,2,1,2,2,2,1,0,2,3,1,2,2,1,2,1,1,1,2,1,2,0,2,1,2,2,1,2,2,0,1,1,2,1,2,1,2,1,1,1,2,2,2
106,1,0,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,0,0,1,2,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,0,1,2,1,1,0,1,1
107,4,4,4,3,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4,5,3,4,3,4,3,4,3,4,4,4,4,2,3,3,4,3,4,3
108,4,3,4,3,3,2,3,2,3,3,1,2,2,4,3,2,2,3,2,4,2,3,2,2,2,2,2,2,2,3,3,3,4,1,2,2,2,2,2,2,4,3,2,3,2,2,3,2,2,1
109,3,2,2,2,3,3,2,2,2,4,2,4,2,2,4,2,4,3,3,2,2,2,2,1,2,2,2,2,3,2,3,2,2,4,1,3,2,2,2,3,3,3,3,3,1,4,2,3,2,2
110,1,1,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,0,2,2,1,0,1,2,0,2,2,1,1,1,1,2,0,1,1,1
111,1,1,2,1,1,0,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,3,1,1,2,2,3,1,1,1,2,0,1,2,2,4,2,2,2
112,2,2,2,1,2,2,2,2,1,1,1,1,2,1,3,2,3,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,0,2,2,2,2,1,2,3,0,2,2,2,1,2
113,2,1,1,1,2,2,2,2,0,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,0,1,2,2,1,1,1,1,2,1,2
