loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
15,0.02,0.1,0.1,0.0,0.02,0.1,0.02,0.447,0.02,0.447,0.02,0.1,0.0,0.02,0.1,0.447,0.447,0.0,0.0,0.447,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.447,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.02,0.447,0.1,0.02,0.1,0.02,0.0,1.0,0.02,0.0
16,0.02,0.02,0.0,0.1,0.02,0.02,0.1,0.447,0.1,0.1,0.02,0.1,0.0,0.02,0.1,0.02,0.0,0.0,0.0,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.0,0.1,0.02,0.02,0.02,0.02,0.0,0.02,0.1,0.447,0.0,0.447,0.1,1.0,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.447,0.0,0.02
17,0.02,0.02,0.1,0.1,0.02,0.447,0.1,0.1,0.447,0.1,0.02,0.02,0.0,0.0,0.02,0.1,0.02,0.0,0.02,0.1,0.0,0.0,0.02,0.1,0.0,0.1,0.02,0.1,0.02,0.0,0.1,0.02,0.02,0.0,0.1,0.02,0.0,0.02,0.1,1.0,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.447,0.0,0.02
18,0.02,0.02,0.02,0.02,0.447,0.1,0.447,0.447,0.447,0.447,0.02,0.1,0.0,0.0,0.447,0.1,0.1,0.0,0.0,0.1,0.02,0.1,0.02,0.02,0.02,0.447,0.0,0.02,0.447,0.0,0.0,0.0,0.1,0.02,0.447,0.1,0.0,0.02,0.447,1.0,0.0,0.1,0.02,0.1,0.447,0.02,0.02,0.1,0.0,0.02
19,0.02,0.1,0.447,0.1,0.1,0.1,0.1,1.0,0.1,0.02,0.02,0.1,0.0,0.02,0.1,0.02,0.1,0.0,0.0,0.1,0.02,0.1,0.0,0.1,0.02,0.1,0.1,0.447,0.1,0.0,0.02,0.0,0.0,0.0,0.1,0.1,0.02,0.1,0.447,1.0,0.02,0.447,0.0,0.1,0.02,0.02,0.02,1.0,0.02,0.02
20,0.0,0.02,0.1,0.02,0.1,0.447,0.1,0.447,0.447,0.447,0.1,0.02,0.0,0.0,0.447,0.1,0.1,0.0,0.0,0.447,0.0,0.02,0.0,0.02,0.02,1.0,0.0,0.1,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.0,0.02,0.1,0.1,1.0,0.1,0.1,0.0,0.447,0.02,0.02,0.1,0.447,0.1,0.1
21,0.0,0.1,0.1,0.02,0.1,0.02,1.0,0.1,0.1,0.1,0.02,0.02,0.0,0.0,0.1,0.1,0.1,0.0,0.02,0.1,0.0,0.02,0.1,0.02,0.02,0.1,0.0,0.02,0.1,0.0,0.1,0.02,0.02,0.0,0.1,0.0,0.02,0.1,0.447,1.0,0.02,0.1,0.1,0.02,1.0,0.1,0.1,1.0,0.0,0.02
22,0.1,0.1,0.02,0.02,0.1,0.447,0.1,0.1,0.1,0.02,0.02,0.1,0.0,0.0,0.447,0.1,0.1,0.0,0.0,0.1,0.0,0.447,0.0,0.02,0.1,0.1,0.0,0.1,0.1,0.0,0.447,0.0,0.0,0.02,0.447,0.1,0.0,0.1,0.1,1.0,0.02,0.447,0.1,0.0,0.1,0.0,0.02,1.0,0.0,0.1
23,0.02,0.0,0.1,0.1,0.02,0.1,0.447,0.447,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.1,0.02,0.0,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.0,0.1,0.02,0.0,0.1,0.02,0.1,0.0,0.447,0.1,0.02,0.1,0.02,1.0,0.1,0.1,0.02,0.02,0.02,0.02,0.0,0.447,0.02,0.02
24,0.02,0.1,0.02,0.447,0.1,0.1,0.447,1.0,0.1,0.447,0.02,0.1,0.0,0.0,0.1,0.447,0.1,0.0,0.02,0.1,0.02,0.02,0.0,0.0,0.02,0.1,0.0,0.447,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,1.0,0.0,0.1,0.02,0.02,0.447,0.1,0.0,1.0,0.0,0.02
25,0.02,0.02,0.1,0.0,0.1,0.1,0.1,1.0,0.447,0.1,0.02,0.02,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.1,1.0,0.1,0.1,0.02,0.02,0.1,0.1,0.02,0.447,0.0,0.02
26,0.02,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.1,0.02,0.0,0.0,0.1,0.1,0.02,0.02,0.0,0.1,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.1,0.02,0.0,0.02,0.1,0.02,0.02,0.447,0.1,0.02,0.1,0.1,1.0,0.02,0.1,0.02,0.02,0.02,0.1,0.0,0.447,0.0,0.0
27,0.0,0.0,0.1,0.1,0.1,0.447,0.1,0.1,1.0,0.1,0.1,0.1,0.0,0.1,0.02,0.1,0.1,0.0,0.0,0.1,0.02,0.1,0.0,0.02,0.0,0.447,0.0,0.447,0.0,0.0,0.0,0.1,0.02,0.02,0.1,0.1,0.0,0.447,0.1,1.0,0.02,0.1,0.1,0.0,0.1,0.02,0.02,1.0,0.0,0.1
28,0.02,0.1,0.02,0.02,0.02,0.447,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.1,0.1,0.02,0.0,0.0,0.1,0.02,0.0,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.0,0.1,0.1,1.0,0.02,0.02,0.1,0.1,0.0,0.02,0.02,0.447,0.1,0.1
29,0.02,0.02,0.02,0.02,0.02,0.02,1.0,0.02,0.1,0.02,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.0,0.1,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.02,0.02,0.1,1.0,0.1,0.02,0.02,0.0,0.1,0.02,0.02,0.1,0.0,0.1
30,0.0,0.447,0.1,0.02,0.0,0.1,0.447,0.1,1.0,0.447,0.02,0.0,0.0,0.0,0.1,0.02,0.1,0.0,0.1,0.1,0.02,0.1,0.02,0.02,0.0,0.447,0.0,0.447,0.02,0.0,0.02,0.1,0.02,0.0,0.0,0.1,0.0,1.0,0.1,1.0,0.02,0.447,0.1,0.1,0.02,0.02,0.02,0.447,0.02,0.1
31,0.02,0.1,0.02,0.02,0.1,1.0,0.1,0.1,0.447,0.02,0.02,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.02,0.02,0.1,0.02,0.1,0.0,1.0,0.02,0.02,0.0,0.1,0.0,0.02,0.1,0.1,0.0,0.1,0.1,0.447,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1
32,0.02,0.1,0.1,0.1,0.0,0.02,0.447,0.1,0.447,0.02,0.1,0.1,0.0,0.0,0.02,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.447,0.0,0.447,0.1,0.0,0.1,0.02,0.0,0.02,0.1,0.1,0.02,0.1,0.447,1.0,0.1,0.1,0.0,0.0,0.0,0.02,0.02,0.447,0.0,0.0
33,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.1,0.447,0.1,0.02,0.02,0.0,0.0,0.1,0.02,0.447,0.0,0.0,0.447,0.02,0.0,0.02,0.1,0.02,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.1,0.447,0.447,0.02,0.1,0.02,0.1,1.0,0.0,0.0
34,0.02,0.02,0.1,0.02,0.1,0.1,0.447,0.447,0.447,0.0,0.02,0.02,0.0,0.0,0.02,0.1,0.1,0.0,0.0,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.0,0.1,0.02,0.0,0.0,0.1,0.02,0.1,0.1,0.1,0.0,0.447,0.1,1.0,0.02,0.1,0.02,0.1,0.02,0.02,0.0,0.1,0.0,0.1
35,0.02,0.1,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.02,0.02,0.447,0.1,0.1,0.0,0.447,0.02,0.0,0.1,0.02,0.02,0.0,0.1,0.02,0.02,0.1,0.1,1.0,0.02,0.02,0.02,0.02,0.1,0.0,0.02,0.447,0.0,0.02
36,0.0,0.1,0.02,0.02,0.02,0.1,0.1,0.1,1.0,0.1,0.02,0.02,0.02,0.0,0.1,0.1,0.02,0.0,0.0,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.0,0.1,0.0,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.02,1.0,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.02
37,0.02,0.02,0.02,0.1,0.02,0.1,0.447,0.1,0.447,0.1,0.02,0.447,0.0,0.1,0.447,0.1,0.0,0.0,0.02,0.447,0.0,0.0,0.02,0.02,0.02,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.02,0.0,0.1,0.447,0.02,0.1,0.1,1.0,0.1,0.447,0.1,0.1,0.1,0.02,0.0,0.447,0.02,0.1
38,0.1,0.02,0.1,0.02,0.1,0.1,0.447,0.1,0.447,0.447,0.02,0.1,0.0,0.0,0.1,1.0,0.1,0.0,0.0,0.447,0.0,0.0,0.0,0.02,0.02,0.1,0.0,0.447,0.0,0.0,0.0,0.1,0.02,0.02,1.0,0.0,0.02,0.1,0.1,1.0,0.02,0.447,0.1,0.1,0.02,0.0,0.0,1.0,0.02,0.1
39,0.02,0.1,0.02,0.0,0.1,0.1,0.447,0.1,0.1,0.02,0.1,0.1,0.0,0.02,0.1,0.447,0.1,0.0,0.0,1.0,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.447,0.02,0.0,0.02,0.0,0.02,0.0,0.447,0.447,0.02,0.1,0.1,1.0,0.02,0.1,0.1,0.02,0.02,0.1,0.02,1.0,0.0,0.0
40,0.02,0.02,0.1,0.1,0.1,0.02,0.447,0.1,0.447,0.1,0.1,0.02,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.1,0.0,0.02,0.1,0.0,0.447,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.02,0.1,0.02,0.02,0.1,0.1,1.0,0.1,0.1,0.1,0.02,0.1,0.0,0.0,0.1,0.0,0.0
41,0.02,0.1,0.0,0.02,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.02,0.0,0.0,0.1,0.447,0.1,0.0,0.02,0.1,0.0,0.02,0.0,0.447,0.1,0.1,0.0,1.0,0.1,0.0,0.02,0.0,0.0,0.0,0.1,0.1,0.0,0.447,0.447,1.0,0.02,0.447,0.1,0.1,0.447,0.1,0.02,1.0,0.0,0.02
42,0.02,0.1,0.02,0.02,0.02,0.447,0.02,0.1,0.447,0.02,0.02,0.1,0.0,0.02,0.1,0.02,0.02,0.0,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.0,0.1,0.02,0.02,0.1,0.1,0.0,0.0,0.1,0.1,0.02,0.1,0.02,1.0,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.0,0.1
43,0.0,0.02,0.02,0.02,0.02,0.1,0.1,0.1,0.447,0.1,0.02,0.1,0.0,0.0,0.1,0.02,0.1,0.0,0.0,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.1,0.0,0.1,0.02,1.0,0.02,0.02,0.1,0.1,0.1,0.02,0.02,0.1,0.0,0.02
44,0.02,0.02,0.02,0.0,0.0,0.447,0.1,0.447,0.447,0.447,0.02,0.02,0.0,0.02,0.1,0.447,0.447,0.0,0.0,0.447,0.0,0.1,0.1,0.1,0.1,0.1,0.02,0.447,0.02,0.0,0.02,0.02,0.1,0.0,0.1,0.1,0.02,0.1,0.1,1.0,0.1,0.02,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.02
45,0.1,0.02,0.0,0.02,0.0,0.02,0.1,0.1,0.1,0.1,0.02,0.02,0.0,0.0,0.1,0.1,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.1,0.02,0.1,0.0,0.447,0.02,0.0,0.1,0.02,0.02,0.0,0.447,0.02,0.02,0.1,0.1,0.447,0.02,0.02,0.1,0.02,0.447,0.02,0.1,1.0,0.0,0.0
46,0.02,0.02,0.447,0.02,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.02,0.447,0.1,0.0,0.02,0.447,0.0,0.1,0.0,0.0,0.02,0.447,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.447,0.1,0.1,0.02,1.0,0.1,0.447,0.1,0.02,0.1,0.0,0.02,1.0,0.02,0.0
47,0.1,0.02,0.02,0.02,0.02,0.1,0.1,0.447,1.0,0.1,0.1,0.1,0.0,0.02,0.1,0.447,0.1,0.0,0.02,1.0,0.1,0.02,0.0,0.1,0.02,0.1,0.0,0.1,0.0,0.02,0.1,0.02,0.0,0.0,0.1,0.1,0.02,0.02,0.02,1.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,1.0,0.0,0.02
48,0.02,0.1,0.1,0.1,0.1,0.447,1.0,0.1,0.447,0.02,0.02,0.0,0.0,0.02,0.1,0.447,0.1,0.0,0.0,0.447,0.02,0.02,0.0,0.1,0.0,0.447,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.02,1.0,0.1,0.0,0.1,0.02,1.0,0.1,0.02,0.02,0.0,0.1,0.0,0.1,0.447,0.02,0.0
49,0.02,0.1,0.1,0.02,0.02,0.1,0.1,1.0,0.1,0.1,0.02,0.02,0.0,0.02,0.1,0.447,0.1,0.0,0.02,0.1,0.0,0.02,0.02,0.1,0.02,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.0,0.1,0.1,1.0,0.1,0.1,0.02,0.1,0.1,0.02,0.0,0.1,0.0,0.02
50,0.02,0.1,0.02,0.0,0.02,0.1,0.1,0.447,0.1,0.1,0.02,0.02,0.0,0.02,0.1,0.1,0.1,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.1,0.0,1.0,0.1,0.02,0.02,0.02,0.02,0.0,0.1,0.02,0.02,0.1,0.1,1.0,0.02,0.02,0.02,0.1,0.02,0.0,0.1,1.0,0.0,0.1
51,0.0,0.0,0.1,0.0,0.02,0.1,0.447,0.1,0.1,0.02,0.1,0.02,0.0,0.02,0.02,0.447,0.1,0.0,0.02,0.447,0.0,0.02,0.1,0.1,0.02,0.447,0.0,0.447,0.1,0.02,0.0,0.02,0.02,0.0,0.447,0.02,0.02,0.1,0.1,1.0,0.02,0.1,0.1,0.0,0.1,0.1,0.0,0.447,0.0,0.02
52,0.02,0.1,0.1,0.1,0.0,0.447,0.447,1.0,0.447,0.02,0.02,0.02,0.0,0.0,0.1,0.447,0.1,0.0,0.02,0.447,0.1,0.0,0.0,0.02,0.0,0.447,0.0,0.447,0.1,0.0,0.1,0.02,0.1,0.0,0.1,0.1,0.0,0.0,0.02,1.0,0.02,0.447,0.1,0.1,0.1,0.02,0.02,0.447,0.0,0.02
53,0.1,0.02,0.02,0.0,0.02,0.1,0.1,0.447,0.447,0.1,0.1,0.02,0.0,0.0,0.1,0.02,0.1,0.0,0.02,0.1,0.0,0.02,0.02,0.02,0.02,0.1,0.0,0.1,0.02,0.02,0.0,0.0,0.02,0.02,0.447,0.1,0.02,0.1,0.02,1.0,0.02,0.1,0.1,0.02,0.02,0.1,0.0,1.0,0.0,0.02
54,0.02,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.447,0.1,0.1,0.02,0.0,0.0,0.02,0.1,0.02,0.0,0.02,0.1,0.1,0.02,0.02,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.02,0.1,0.02,0.1,0.1,1.0,0.02,0.02,0.1,0.02,0.1,0.02,0.0,0.447,0.02,0.02
55,0.02,0.02,0.1,0.1,0.02,0.1,0.1,1.0,0.447,0.1,0.1,0.447,0.0,0.02,0.1,0.447,0.1,0.0,0.0,0.447,0.0,0.0,0.0,0.1,0.02,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.0,0.1,0.0,0.1,0.02,0.1,0.02,0.447,0.0,0.0
