id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
20414,37.612263,-122.096671,1220.0,2,2004,623733.577,415822.385,M,RM1,RES1,RES1,5,2,POINT (-122.096671 37.612263),High-Code,Low-Rise,1,0.09856000000000002
20415,37.62951100000001,-122.097115,1276.25,1,1975,387489.315,258326.21,W,W1,RES3C,RES3,10,10,POINT (-122.097115 37.62951100000001),High-Code,,1,0.10185999999999998
20416,37.61886400000001,-122.097394,19000.0,1,2004,6017501.9,3008750.95,C,C2,GOV1,GOV1,0,2,POINT (-122.097394 37.61886400000001),High-Code,Low-Rise,1,0.09855999999999998
20417,37.62721199999999,-122.097426,988.0,1,1975,188868.2988,125912.199,W,W1,RES1,RES1,2,0,POINT (-122.09742600000001 37.62721199999999),High-Code,,1,0.08242
20418,37.627498,-122.097107,1474.0,1,1975,239479.8481,159653.232,W,W1,RES1,RES1,4,2,POINT (-122.097107 37.627497999999996),High-Code,,1,0.06402000000000001
20419,37.627816,-122.09837799999998,4468.97368,1,1975,1723302.636,861651.318,M,RM1,COM3,COM3,0,16,POINT (-122.09837799999998 37.627816),High-Code,Low-Rise,1,0.14679999999999999
20420,37.628088000000005,-122.098074,3556.87,1,1975,594887.155,396591.437,W,W1,RES3C,RES3,16,8,POINT (-122.09807400000001 37.628088000000005),High-Code,,1,0.09571999999999999
20421,37.62814100000001,-122.097925,2571.62,2,1975,860207.827,573471.885,S,S4,RES3C,RES3,18,10,POINT (-122.097925 37.62814100000001),High-Code,Low-Rise,2,0.17555999999999997
20422,37.628567,-122.09690500000002,4648.0,1,1975,777378.8470000001,518252.565,W,W1,RES3C,RES3,18,10,POINT (-122.09690500000002 37.628567000000004),High-Code,,1,0.07452
20423,37.62868,-122.09758700000002,3874.75,2,1975,1296105.2880000002,864070.192,W,W1,RES3C,RES3,16,8,POINT (-122.09758700000002 37.62868),High-Code,,1,0.12423999999999999
20424,37.628621,-122.098542,4288.0,2,1975,1434337.563,956225.042,M,RM1,RES3C,RES3,16,9,POINT (-122.098542 37.628621),High-Code,Low-Rise,2,0.15541999999999997
20425,37.62878499999999,-122.09831,3491.0,2,1975,1167740.773,778493.849,S,S4,RES3C,RES3,16,9,POINT (-122.09831 37.62878499999999),High-Code,Low-Rise,2,0.17342
20426,37.628862,-122.096704,3774.25,2,1975,1262488.0,841658.667,W,W1,RES3C,RES3,16,8,POINT (-122.096704 37.628862),High-Code,,1,0.09089999999999998
20427,37.628857,-122.097822,3581.87,2,1975,1198136.821,798757.881,W,W1,RES3C,RES3,16,9,POINT (-122.09782200000001 37.628857),High-Code,,1,0.08905999999999999
20428,37.628963000000006,-122.098487,864.25,1,1975,144545.97,96363.98,W,W1,RES3C,RES3,16,8,POINT (-122.098487 37.628963000000006),High-Code,,1,0.11132
20429,37.62897099999999,-122.098149,2699.25,1,1975,943823.035,629215.357,W,W1,RES3C,RES3,16,9,POINT (-122.09814899999999 37.62897099999999),High-Code,,1,0.09611999999999998
20430,37.62898199999999,-122.096793,3099.5,2,1975,2167549.875,1445033.25,C,C2,RES3C,RES3,14,7,POINT (-122.096793 37.62898199999999),High-Code,Low-Rise,1,0.13849999999999998
20431,37.628986,-122.09735000000002,4946.25,1,1975,1729511.779,1153007.85,W,W1,RES3C,RES3,14,8,POINT (-122.09735000000002 37.628986),High-Code,,1,0.08784
20432,37.629138999999995,-122.097712,1515.37,1,1975,529866.115,353244.077,W,W1,RES3C,RES3,15,9,POINT (-122.097712 37.629138999999995),High-Code,,1,0.08558
20433,37.629049,-122.09720699999998,4228.25,1,1975,1478455.035,985636.69,W,W1,RES3C,RES3,14,8,POINT (-122.09720699999998 37.629049),High-Code,,1,0.09626000000000001
20434,37.629263,-122.09741,1100.12,1,1975,384669.295,256446.197,W,W1,RES3C,RES3,16,9,POINT (-122.09741 37.629263),High-Code,,1,0.09131999999999998
20435,37.62930099999999,-122.096989,4177.5,1,1975,1460709.729,973806.486,W,W1,RES3C,RES3,14,8,POINT (-122.096989 37.62930099999999),High-Code,,1,0.09718
20436,37.629355,-122.09834700000002,3215.75,2,1975,2248846.099,1499230.73,W,W1,RES3C,RES3,14,8,POINT (-122.09834700000002 37.629355),High-Code,,1,0.09917999999999999
20437,37.629313,-122.09896,5223.0,1,1975,1826280.526,1217520.35,C,C2,RES3C,RES3,14,8,POINT (-122.09895999999999 37.629313),High-Code,Low-Rise,2,0.17343999999999998
20438,37.629293,-122.099272,7737.5,1,1975,3607338.2,1803669.1,W,W2,COM4,COM4,1,21,POINT (-122.09927200000001 37.629293000000004),High-Code,,1,0.07504
20439,37.629446,-122.096921,2856.5,1,1975,998807.262,665871.508,W,W1,RES3C,RES3,14,7,POINT (-122.096921 37.629446),High-Code,,1,0.07758
20440,37.629507,-122.098529,2397.0,2,1975,1676275.862,1117517.24,W,W1,RES3C,RES3,14,8,POINT (-122.098529 37.629507),High-Code,,1,0.08866
20441,37.62959,-122.098183,4279.75,1,1975,1496462.587,997641.725,W,W1,RES3C,RES3,14,8,POINT (-122.098183 37.62959),High-Code,,1,0.114
20442,37.629718999999994,-122.09811,3236.25,2,1975,2263182.213,1508788.14,W,W1,RES3C,RES3,14,8,POINT (-122.09810999999999 37.629718999999994),High-Code,,1,0.09797999999999998
20443,37.62480899999999,-122.097466,1474.0,1,1975,394691.941,263127.961,M,RM1,RES1,RES1,3,1,POINT (-122.097466 37.62480899999999),High-Code,Low-Rise,1,0.1331
20444,37.62511399999999,-122.0984,936.0,1,1975,311923.386,207948.924,W,W1,RES1,RES1,4,2,POINT (-122.0984 37.62511399999999),High-Code,,1,0.06907999999999999
