loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
66,1,1,2,2,2,1,2,1,4,2,1,2,2,1,1,2,2,0,1,3,1,1,0,0,1,2,0,0,1,0,2,0,2,0,2,3,0,2,3,4,0,1,2,1,1,1,0,3,0,1
67,0,1,1,2,2,1,1,2,3,1,2,1,0,1,1,2,0,1,1,2,1,1,0,1,2,2,0,2,2,0,1,1,0,0,2,3,1,2,2,4,2,1,1,1,1,2,2,2,1,1
68,1,1,2,2,1,2,3,3,3,2,2,1,0,0,2,2,1,0,0,2,1,0,0,2,2,2,0,2,1,0,2,1,1,0,2,2,0,1,2,4,2,1,1,1,2,1,0,3,1,1
69,1,1,2,0,1,2,2,3,3,2,2,2,0,1,1,2,1,0,1,2,0,0,1,1,1,1,0,2,0,0,0,1,1,0,3,1,2,2,1,3,1,2,2,2,2,1,0,2,0,2
70,2,2,0,1,1,2,3,2,3,2,1,2,0,0,1,2,2,0,1,2,2,1,1,2,1,3,0,2,0,0,0,2,2,1,4,2,0,2,2,4,1,2,2,0,2,2,0,5,0,0
71,1,1,1,1,2,2,2,2,2,3,0,1,0,2,2,3,1,0,1,2,1,0,0,2,1,2,0,3,1,0,2,2,1,1,3,1,0,2,2,4,1,2,1,1,1,2,1,2,0,0
72,0,2,2,0,1,2,3,3,2,2,0,2,0,0,2,3,1,0,1,3,0,1,0,2,1,2,0,3,2,0,2,2,2,0,3,2,2,3,3,4,0,2,3,2,1,1,1,3,0,0
73,1,2,0,1,0,3,2,2,4,2,0,2,0,1,2,3,1,0,0,2,0,0,1,0,1,3,0,2,1,1,2,2,1,0,4,3,1,3,2,4,2,3,2,1,2,0,1,3,1,0
74,2,2,1,1,1,2,2,2,3,3,0,2,0,0,2,2,1,0,1,2,1,1,0,1,1,2,0,2,1,1,1,1,1,1,2,2,1,2,1,4,2,1,1,2,1,0,0,3,1,1
75,0,1,1,0,2,2,4,2,3,2,0,0,1,1,2,2,2,0,1,2,0,0,0,1,0,2,1,2,2,0,2,1,0,0,2,2,1,2,1,4,0,3,2,1,2,1,2,3,0,2
76,0,1,1,1,2,1,1,3,2,2,1,2,0,1,1,2,1,0,1,2,2,1,1,1,2,2,0,1,1,0,2,1,2,0,2,1,0,3,1,4,1,1,2,1,2,1,1,4,1,1
77,1,2,1,1,1,2,2,2,2,2,0,2,0,0,2,2,2,0,0,3,1,0,1,2,2,2,1,2,1,0,1,1,2,1,3,1,0,2,1,4,1,2,2,1,2,2,1,2,0,1
78,2,2,1,0,1,3,4,2,2,3,3,1,0,1,2,2,1,0,1,3,0,0,1,1,1,2,1,2,2,1,2,0,1,0,3,1,1,3,1,4,1,2,2,1,2,0,1,3,0,1
79,0,0,2,2,2,3,3,4,3,1,1,0,0,1,1,2,2,1,0,3,0,1,0,1,0,2,0,2,1,0,2,1,0,0,2,2,1,1,2,4,1,1,3,2,2,1,0,5,0,1
80,1,2,1,1,2,2,2,1,3,2,2,2,0,1,1,2,1,0,1,2,2,0,0,2,2,2,0,3,1,1,2,0,2,0,2,0,1,2,2,4,2,2,2,2,3,0,1,2,2,0
