id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,StructureType,BuildingType,OccupancyClass,OccupancyClass_Actual,NumberOfUnits,NightPopulation,DayPopulation,CensusBlock,CensusTract,FootprintID,geometry,DesignLevel,HeightClass
0,37.640251370247,-122.11126410733534,952.0,2.0,1984.0,528427.27,352284.85,W1,W,RES1,RES1,1.0,4.0,2.0,60014372002000,6001437200,33106,POINT (-122.11126410733534 37.640251370247),High-Code,
1,37.63524500839995,-122.06695783379627,510.0,1.0,1972.0,133260.69,98711.62,W1,W,RES1,RES3A,2.0,5.0,2.0,60014377012001,6001437701,30613,POINT (-122.06695783379627 37.63524500839995),Moderate-Code,
2,37.66242556566461,-122.06465026591039,6918.925,2.0,1973.0,3238836.92,2399138.46,W1,W,RES3,RES3D,16.0,43.0,14.0,60014365003006,6001436500,11981,POINT (-122.06465026591039 37.66242556566461),Moderate-Code,
3,37.64498628076574,-122.08587657191654,1059.0,1.0,1978.0,338466.72000000003,225644.48,W1,W,RES1,RES1,1.0,4.0,1.0,60014374002007,6001437400,24125,POINT (-122.08587657191654 37.64498628076574),High-Code,
4,37.63720711089922,-122.06824632727009,2246.0,1.0,1972.0,486050.29,360037.25,W1,W,RES1,RES3A,2.0,8.0,3.0,60014377011001,6001437701,32578,POINT (-122.06824632727009 37.63720711089922),Moderate-Code,
5,37.633682810135475,-122.07449585483346,2184.0,2.0,1972.0,1208858.42,711093.19,W2,W,GOV1,GOV1,0.0,0.0,3.0,60014377013000,6001437701,22032,POINT (-122.07449585483346 37.633682810135475),Moderate-Code,
6,37.66428668786065,-122.10305289312667,954.0,1.0,1972.0,319671.20999999996,236793.49,W1,W,RES1,RES3A,2.0,4.0,1.0,60014367002001,6001436700,2985,POINT (-122.10305289312667 37.66428668786065),Moderate-Code,
7,37.63069137424464,-122.03792378250891,1274.5,2.0,1984.0,698455.14,465636.76,W1,W,RES1,RES1,1.0,2.0,1.0,60014351041011,6001435104,23615,POINT (-122.03792378250891 37.63069137424464),High-Code,
8,37.64594408338097,-122.12578768611813,14034.0,1.0,2000.0,7965819.32,2950303.45,S2,C,IND2,IND2,0.0,0.0,6.0,60014371014028,6001437101,32013,POINT (-122.12578768611813 37.64594408338097),High-Code,Low-Rise
9,37.62171279071441,-122.09385738230056,1404.0,1.0,2000.0,693286.37,462190.91,W1,W,RES1,RES1,1.0,2.0,0.0,60014371012000,6001437101,36779,POINT (-122.09385738230056 37.62171279071441),High-Code,
10,37.67764696738605,-122.09207709405898,1092.0,2.0,1957.0,497092.58999999997,368216.73,W1,W,RES1,RES3A,2.0,2.0,0.0,60014355003003,6001435500,11612,POINT (-122.09207709405898 37.67764696738605),Moderate-Code,
11,37.672287463319826,-122.08790153791084,2453.0,1.0,1975.0,621509.3,460377.26,W1,W,RES1,RES3A,2.0,5.0,3.0,60014354003000,6001435400,34612,POINT (-122.08790153791084 37.672287463319826),High-Code,
12,37.65142104615611,-122.02914762009341,1276.0,2.0,1993.0,1299753.8699999999,866502.58,W1,W,RES1,RES1,1.0,2.0,0.0,60014351034003,6001435103,28852,POINT (-122.02914762009341 37.65142104615611),High-Code,
13,37.67525111836972,-122.09305662684429,5066.0,1.0,1957.0,1069593.0,792291.11,W1,W,RES1,RES3A,2.0,4.0,2.0,60014355003012,6001435500,32338,POINT (-122.09305662684429 37.67525111836972),Moderate-Code,
14,37.66408163990546,-122.07989972906458,1006.0,1.0,1973.0,273694.35,182462.9,W1,W,RES1,RES1,1.0,2.0,1.0,60014365001005,6001436500,998,POINT (-122.07989972906458 37.66408163990546),Moderate-Code,
15,37.606766179244836,-122.06437590636938,696.0,1.0,1978.0,1210079.77,547834.82,RM1,M,COM8,COM8,0.0,1.0,3.0,60014382031067,6001438203,15246,POINT (-122.06437590636938 37.606766179244836),High-Code,Low-Rise
16,37.65547725116721,-122.06536098008046,1194.0,1.0,1973.0,321483.22,214322.15,W1,W,RES1,RES1,1.0,2.0,0.0,60014365002004,6001436500,19906,POINT (-122.06536098008046 37.65547725116721),Moderate-Code,
17,37.610636494109905,-122.0311368444904,820.0,1.0,1959.0,376890.9,251260.6,W1,W,RES1,RES1,1.0,3.0,0.0,60014381006006,6001438100,28478,POINT (-122.0311368444904 37.610636494109905),Moderate-Code,
18,37.64941246166699,-122.10851580862014,2551.0,1.0,1984.0,628497.8099999999,418998.54,W1,W,RES1,RES1,1.0,2.0,0.0,60014372005000,6001437200,14468,POINT (-122.10851580862014 37.64941246166699),High-Code,
19,37.675330846449256,-122.09256970100365,1503.0,1.0,1957.0,377834.6,279877.48,W1,W,RES1,RES3A,2.0,4.0,2.0,60014355003012,6001435500,22867,POINT (-122.09256970100365 37.675330846449256),Moderate-Code,
20,37.65624447220898,-122.10519524271398,1200.0,1.0,1959.0,389631.13,259754.09,W1,W,RES1,RES1,1.0,5.0,2.0,60014369002004,6001436900,18481,POINT (-122.10519524271398 37.65624447220898),Moderate-Code,
21,37.64182112339407,-122.09301174325095,1301.0,1.0,1959.0,237839.63,158559.75,W1,W,RES1,RES1,1.0,2.0,0.0,60014373001003,6001437300,19458,POINT (-122.09301174325095 37.64182112339407),Moderate-Code,
22,37.642005307999646,-122.09050793736897,1677.0,1.0,1978.0,484733.81,323155.87,W1,W,RES1,RES1,1.0,3.0,0.0,60014374001010,6001437400,29046,POINT (-122.09050793736897 37.642005307999646),High-Code,
