id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,StructureType,BuildingType,OccupancyClass,OccupancyClass_Actual,NumberOfUnits,NightPopulation,DayPopulation,CensusBlock,CensusTract,FootprintID,geometry,DesignLevel,HeightClass
0,37.64440724171623,-122.07211468462884,1250.0,1.0,1975.0,362137.5,241425.0,W1,M,RES1,RES1,1.0,3.0,2.0,60014378001000,6001437800,21571,POINT (-122.07211468462884 37.64440724171623),High-Code,
1,37.631463152598755,-122.06520227786736,19000.0,1.0,1978.0,8562299.32,4281149.66,C2,S,GOV1,GOV1,0.0,0.0,1.0,60014382032002,6001438203,23259,POINT (-122.06520227786736 37.631463152598755),High-Code,Low-Rise
2,37.65381354827992,-122.06819199584962,1011.0,1.0,1974.0,222523.46889999998,148348.979,W1,W,RES1,RES1,1.0,3.0,2.0,60014365002031,6001436500,29074,POINT (-122.06819199584962 37.65381354827992),Moderate-Code,
3,37.65231509794566,-122.06495777554122,1430.0,1.0,1974.0,271992.10829999996,181328.072,W1,W,RES1,RES1,1.0,2.0,1.0,60014365002022,6001436500,6402,POINT (-122.06495777554122 37.65231509794566),Moderate-Code,
4,37.635327253495745,-122.1261619993569,23507.2,1.0,2004.0,7831581.6,3132632.64,PC1,C,IND2,IND2,0.0,0.0,4.0,60014371011062,6001437101,9322,POINT (-122.1261619993569 37.635327253495745),High-Code,
5,37.66646739972705,-122.06805283830276,1143.58,1.0,1948.0,394444.56899999996,262963.046,W1,W,RES1,RES3A,2.0,2.0,0.0,60014364015000,6001436401,18895,POINT (-122.06805283830276 37.66646739972705),Moderate-Code,
6,37.639298113280745,-122.09353978244407,1301.0,1.0,1957.0,369736.29099999997,246490.861,W1,M,RES1,RES1,1.0,2.0,1.0,60014373001004,6001437300,9241,POINT (-122.09353978244407 37.639298113280745),Moderate-Code,
7,37.64731850737676,-122.00954697926434,2337.0,2.0,1980.0,876863.935,584575.957,W1,M,RES1,RES1,1.0,0.0,0.0,60014351031032,6001435103,35550,POINT (-122.00954697926434 37.64731850737676),High-Code,
8,37.639254486938775,-122.08878120647125,1534.0,1.0,2017.0,454578.024,303052.016,W1,M,RES1,RES1,1.0,2.0,0.0,60014374002017,6001437400,36724,POINT (-122.08878120647125 37.639254486938775),High-Code,
9,37.63033802245886,-122.04235419650524,2667.0,1.0,1968.0,414813.556,276542.371,W1,M,RES1,RES1,1.0,2.0,1.0,60014351043004,6001435104,33548,POINT (-122.04235419650524 37.63033802245886),Moderate-Code,
10,37.61908591438649,-122.09050343623383,1386.0,1.0,1976.0,381150.633,254100.422,W1,M,RES1,RES1,1.0,3.0,1.0,60014371012006,6001437101,24420,POINT (-122.09050343623383 37.61908591438649),High-Code,
11,37.640381318442984,-122.07088056509981,1045.0,1.0,1973.0,195332.33130000002,130221.554,W1,W,RES1,RES1,1.0,3.0,1.0,60014377021006,6001437702,27180,POINT (-122.07088056509981 37.640381318442984),Moderate-Code,
12,37.632850631735245,-122.12357514622221,9970.25,1.0,2004.0,3703895.76,1851947.88,S1,C,COM2,COM2,0.0,0.0,4.0,60014371011077,6001437101,36878,POINT (-122.12357514622221 37.632850631735245),High-Code,Low-Rise
13,37.64764806357645,-122.03420341260694,1612.0,1.0,1980.0,589257.717,392838.478,W1,M,RES1,RES1,1.0,4.0,3.0,60014351031046,6001435103,36294,POINT (-122.03420341260694 37.64764806357645),High-Code,
14,37.638814674500075,-122.0651567261534,1264.5,2.0,1975.0,557908.8,371939.2,W1,M,RES1,RES1,1.0,4.0,1.0,60014378001023,6001437800,21093,POINT (-122.0651567261534 37.638814674500075),High-Code,
15,37.67585866480732,-122.06994327095089,1064.0,1.0,1964.0,333010.195,222006.797,W1,M,RES1,RES1,1.0,2.0,1.0,60014364012012,6001436401,14333,POINT (-122.06994327095089 37.67585866480732),Moderate-Code,
