id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,StructureType,BuildingType,OccupancyClass_Actual,NumberOfUnits,NightPopulation,DayPopulation,CensusBlock,CensusTract,FootprintID,geometry,OccupancyClass,DesignLevel,HeightClass
0,37.626229545031755,-122.07821654044143,1294.0,1.0,1955.0,368726.632,245817.755,W1,W,RES1,1.0,7.0,5.0,60014382011006,6001438201,0,POINT (-122.07821654044143 37.626229545031755),RES1,Moderate-Code,
1,37.62646823070619,-122.07824736789703,1000.0,1.0,1955.0,220952.16,147301.44,W1,W,RES1,1.0,7.0,5.0,60014382011006,6001438201,1,POINT (-122.07824736789703 37.62646823070619),RES1,Moderate-Code,
2,37.640764070850246,-122.0845700288257,1634.0,1.0,2017.0,518579.36699999997,345719.578,W1,W,RES1,1.0,5.0,3.0,60014374002015,6001437400,2,POINT (-122.0845700288257 37.640764070850246),RES1,High-Code,
3,37.624841920101275,-122.07225149228596,1161.0,1.0,1955.0,348578.631,232385.754,W1,W,RES1,1.0,3.0,0.0,60014382013012,6001438201,3,POINT (-122.07225149228596 37.624841920101275),RES1,Moderate-Code,
4,37.6246888171087,-122.0722148850759,1360.0,1.0,1955.0,377825.103,251883.402,W1,W,RES1,1.0,3.0,1.0,60014382013012,6001438201,4,POINT (-122.0722148850759 37.6246888171087),RES1,Moderate-Code,
5,37.639474170465604,-122.06611419193061,1264.5,2.0,1975.0,557908.8,371939.2,W1,W,RES1,1.0,5.0,3.0,60014378001025,6001437800,5,POINT (-122.06611419193061 37.639474170465604),RES1,High-Code,
6,37.65375285832612,-122.09567771815051,1173.0,1.0,1955.0,350332.836,233555.224,W1,W,RES1,1.0,2.0,1.0,60014368002014,6001436800,6,POINT (-122.09567771815051 37.65375285832612),RES1,Moderate-Code,
7,37.62521610430955,-122.08502003199612,1000.0,1.0,1956.0,220952.16,147301.44,W1,W,RES1,1.0,3.0,1.0,60014383002013,6001438300,7,POINT (-122.08502003199612 37.62521610430955),RES1,Moderate-Code,
8,37.62508304340329,-122.08493665306885,1000.0,1.0,1956.0,321384.96,214256.64,W1,W,RES1,1.0,5.0,2.0,60014383002013,6001438300,8,POINT (-122.08493665306885 37.62508304340329),RES1,Moderate-Code,
9,37.63107664907045,-122.07380130795414,648.5,2.0,1955.0,376084.533,250723.022,W1,W,RES1,1.0,4.0,3.0,60014382013005,6001438201,9,POINT (-122.07380130795414 37.63107664907045),RES1,Moderate-Code,
10,37.650878695294736,-122.09692771378346,1161.0,1.0,1955.0,348578.631,232385.754,W1,W,RES1,1.0,3.0,1.0,60014368002010,6001436800,10,POINT (-122.09692771378346 37.650878695294736),RES1,Moderate-Code,
11,37.625545492910874,-122.08849986711674,1935.0,1.0,1956.0,337773.468,225182.312,W1,W,RES1,1.0,4.0,2.0,60014383002011,6001438300,11,POINT (-122.08849986711674 37.625545492910874),RES1,Moderate-Code,
12,37.66101296136796,-122.06128211406306,1218.0,2.0,1988.0,546143.6769999999,364095.785,W1,W,RES1,1.0,1.0,1.0,60014351021017,6001435102,12,POINT (-122.06128211406306 37.66101296136796),RES1,High-Code,
13,37.64184138467329,-122.08458232525076,1456.0,1.0,2017.0,340538.538,227025.692,W1,W,RES1,1.0,5.0,3.0,60014374002007,6001437400,13,POINT (-122.08458232525076 37.64184138467329),RES1,High-Code,
14,37.624822831169666,-122.09482167645047,1254.0,1.0,1975.0,2138071.785,1425381.1909999999,W1,W,RES3C,6.0,20.0,8.0,60014371022000,6001437102,14,POINT (-122.09482167645047 37.624822831169666),RES3,High-Code,
15,37.61414951153221,-122.03101232425561,1530.0,1.0,1956.0,434627.577,289751.718,W1,W,RES1,1.0,4.0,2.0,60014381004014,6001438100,15,POINT (-122.03101232425561 37.61414951153221),RES1,Moderate-Code,
16,37.65318369227512,-122.07564385542851,1215.0,1.0,1959.0,248416.47460000002,165610.983,W1,W,RES1,1.0,2.0,1.0,60014366013003,6001436601,16,POINT (-122.07564385542851 37.65318369227512),RES1,Moderate-Code,
17,37.653309760082976,-122.07576202394586,951.0,1.0,1959.0,240865.54229999997,160577.028,W1,W,RES1,1.0,2.0,1.0,60014366013003,6001436601,17,POINT (-122.07576202394586 37.653309760082976),RES1,Moderate-Code,
18,37.65536304430747,-122.03663202582904,1946.0,1.0,1983.0,507819.04500000004,338546.03,W1,W,RES1,1.0,1.0,1.0,60014351022000,6001435102,18,POINT (-122.03663202582904 37.65536304430747),RES1,High-Code,
19,37.6611566971716,-122.10203670131993,1174.0,1.0,1955.0,243616.28869999998,162410.859,W1,W,RES1,1.0,5.0,3.0,60014367002014,6001436700,19,POINT (-122.10203670131993 37.6611566971716),RES1,Moderate-Code,
20,37.665772120626016,-122.07494323268958,1543.0,1.0,1948.0,285403.0234,190268.682,W1,W,RES1,1.0,4.0,2.0,60014364015000,6001436401,20,POINT (-122.07494323268958 37.665772120626016),RES1,Moderate-Code,
21,37.62145596862427,-122.06370361454482,1815.89,1.0,1979.0,123854.6374,82569.7583,MH,H,RES2,1.0,1.0,1.0,60014382043019,6001438204,21,POINT (-122.06370361454482 37.62145596862427),RES2,High-Code,
22,37.621187480678365,-122.06373029296675,1888.23,1.0,1979.0,126498.2052,84332.1368,MH,H,RES2,1.0,1.0,0.0,60014382043019,6001438204,22,POINT (-122.06373029296675 37.621187480678365),RES2,High-Code,
23,37.62728170917023,-122.09865685996667,1254.0,1.0,1975.0,1028406.531,685604.354,W1,W,RES3B,3.0,9.0,3.0,60014371022000,6001437102,24,POINT (-122.09865685996667 37.62728170917023),RES3,High-Code,
24,37.62448174782265,-122.05685916995589,1160.5,2.0,1979.0,582295.111,388196.741,W1,W,RES1,1.0,3.0,1.0,60014382043027,6001438204,25,POINT (-122.05685916995589 37.62448174782265),RES1,High-Code,
25,37.622251807969725,-122.09182726610508,1104.0,1.0,1976.0,339729.613,226486.409,W1,W,RES1,1.0,3.0,1.0,60014371012000,6001437101,26,POINT (-122.09182726610508 37.622251807969725),RES1,High-Code,
26,37.646300863225875,-122.118010616147,999.0,2.0,1979.0,352120.3,234746.867,W1,W,RES1,1.0,4.0,2.0,60014372001041,6001437200,27,POINT (-122.118010616147 37.646300863225875),RES1,High-Code,
27,37.63827566373168,-122.10960586613471,1779.0,1.0,1984.0,444283.449,296188.966,W1,W,RES1,1.0,1.0,0.0,60014372004014,6001437200,28,POINT (-122.10960586613471 37.63827566373168),RES1,High-Code,
28,37.636787376681454,-122.07314394357883,870.0,1.0,1973.0,204057.8176,136038.545,W1,W,RES1,1.0,5.0,3.0,60014377022000,6001437702,29,POINT (-122.07314394357883 37.636787376681454),RES1,Moderate-Code,
29,37.63923573232275,-122.058147867353,5502.0,1.0,1968.0,2237829.18,1118914.59,RM1,M,COM4,0.0,0.0,0.0,60014379001009,6001437900,30,POINT (-122.058147867353 37.63923573232275),COM4,Moderate-Code,Low-Rise
30,37.62724649606632,-122.05571627775791,1154.0,1.0,1979.0,241249.1644,160832.776,W1,W,RES1,1.0,4.0,3.0,60014382043000,6001438204,31,POINT (-122.05571627775791 37.62724649606632),RES1,High-Code,
31,37.61210959688529,-122.03056869603867,1031.0,1.0,1958.0,327150.288,218100.192,W1,W,RES1,1.0,3.0,1.0,60014381005005,6001438100,32,POINT (-122.03056869603867 37.61210959688529),RES1,Moderate-Code,
32,37.68724664107232,-122.08973088032266,31278.0,1.0,1976.0,8375215.949999999,5583477.3,W1,W,RES3A,2.0,2.0,2.0,60014312003013,6001431200,33,POINT (-122.08973088032266 37.68724664107232),RES3,High-Code,
33,37.64162066146259,-122.10042879766858,1181.0,1.0,1958.0,351481.293,234320.862,W1,W,RES1,1.0,2.0,1.0,60014370002008,6001437000,34,POINT (-122.10042879766858 37.64162066146259),RES1,Moderate-Code,
34,37.641459051007324,-122.10043171869467,1719.0,1.0,1958.0,434080.093,289386.729,W1,W,RES1,1.0,4.0,2.0,60014370002008,6001437000,35,POINT (-122.10043171869467 37.641459051007324),RES1,Moderate-Code,
35,37.653977908716115,-122.01226773426967,2217.0,2.0,1980.0,1031598.672,687732.448,W1,W,RES1,1.0,0.0,0.0,60014351031030,6001435103,36,POINT (-122.01226773426967 37.653977908716115),RES1,High-Code,
36,37.654101902335036,-122.01240993831226,2478.0,2.0,1980.0,908461.122,605640.748,W1,W,RES1,1.0,0.0,0.0,60014351031030,6001435103,37,POINT (-122.01240993831226 37.654101902335036),RES1,High-Code,
37,37.65815409312469,-122.06970782218117,1341.0,2.0,1974.0,422958.56700000004,281972.378,W1,W,RES1,1.0,3.0,2.0,60014365002014,6001436500,38,POINT (-122.06970782218117 37.65815409312469),RES1,Moderate-Code,
38,37.61290552645164,-122.09044195861583,1750.0,1.0,2004.0,510135.853,340090.569,W1,W,RES1,1.0,0.0,0.0,60014371011131,6001437101,39,POINT (-122.09044195861583 37.61290552645164),RES1,High-Code,
39,37.66443614723478,-122.10351596642698,732.0,1.0,1955.0,182593.1341,121728.756,W1,W,RES1,1.0,4.0,2.0,60014367002019,6001436700,40,POINT (-122.10351596642698 37.66443614723478),RES1,Moderate-Code,
40,37.66427279750696,-122.10357761943598,1015.0,1.0,1955.0,223090.2196,148726.813,W1,W,RES1,1.0,4.0,2.0,60014367002019,6001436700,41,POINT (-122.10357761943598 37.66427279750696),RES1,Moderate-Code,
41,37.66594932487524,-122.08381663344437,2310.25,1.0,1991.0,1061178.21,530589.105,RM1,M,COM2,0.0,0.0,1.0,60014363002013,6001436300,42,POINT (-122.08381663344437 37.66594932487524),COM2,High-Code,Low-Rise
42,37.6376844324488,-122.09734528977866,1128.0,1.0,1957.0,343559.532,229039.688,W1,W,RES1,1.0,3.0,1.0,60014373003000,6001437300,43,POINT (-122.09734528977866 37.6376844324488),RES1,Moderate-Code,
43,37.63754461815975,-122.09743321210192,1590.0,1.0,1957.0,411504.084,274336.056,W1,W,RES1,1.0,4.0,2.0,60014373003000,6001437300,44,POINT (-122.09743321210192 37.63754461815975),RES1,Moderate-Code,
44,37.63751248543772,-122.10645195685501,1244.0,1.0,1959.0,361206.534,240804.356,W1,W,RES1,1.0,4.0,2.0,60014372003015,6001437200,45,POINT (-122.10645195685501 37.63751248543772),RES1,Moderate-Code,
45,37.66429579938126,-122.10833298649568,1944.5,2.0,1965.0,1525285.264,1016856.84,W1,W,RES3B,3.0,6.0,3.0,60014369001005,6001436900,46,POINT (-122.10833298649568 37.66429579938126),RES3,Moderate-Code,
46,37.6642508133899,-122.10808706127018,2162.0,2.0,1965.0,1695894.4500000002,1130596.3,W1,W,RES3B,4.0,9.0,5.0,60014369001005,6001436900,47,POINT (-122.10808706127018 37.6642508133899),RES3,Moderate-Code,
47,37.66432220750158,-122.10785203274273,1751.0,2.0,1965.0,1373501.935,915667.957,W1,W,RES3B,3.0,6.0,4.0,60014369001005,6001436900,48,POINT (-122.10785203274273 37.66432220750158),RES3,Moderate-Code,
48,37.66433096589187,-122.10769814100404,1981.25,2.0,1965.0,1554112.337,1036074.89,W1,W,RES3B,3.0,6.0,4.0,60014369001005,6001436900,49,POINT (-122.10769814100404 37.66433096589187),RES3,Moderate-Code,
49,37.6642861127511,-122.10741264902046,2115.25,2.0,1965.0,1659223.2770000002,1106148.85,W1,W,RES3B,3.0,7.0,4.0,60014369001005,6001436900,50,POINT (-122.10741264902046 37.6642861127511),RES3,Moderate-Code,
50,37.66416288685039,-122.1075536721264,1640.23,1.0,1965.0,643306.419,428870.946,W1,W,RES3A,2.0,1.0,0.0,60014369001005,6001436900,51,POINT (-122.1075536721264 37.66416288685039),RES3,Moderate-Code,
51,37.664358952995514,-122.10718794445557,2010.25,2.0,1965.0,1576860.227,1051240.15,W1,W,RES3B,4.0,8.0,5.0,60014369001005,6001436900,52,POINT (-122.10718794445557 37.664358952995514),RES3,Moderate-Code,
52,37.667869027915415,-122.12351889941968,1270.0,1.0,2004.0,2563162.77,1708775.1819999998,W1,W,RES3B,4.0,9.0,1.0,60014371011004,6001437101,53,POINT (-122.12351889941968 37.667869027915415),RES3,High-Code,
53,37.658938961412616,-122.07162090433056,1220.0,1.0,1974.0,357404.796,238269.864,W1,W,RES1,1.0,4.0,3.0,60014365002028,6001436500,54,POINT (-122.07162090433056 37.658938961412616),RES1,Moderate-Code,
54,37.663728398191445,-122.10686181321778,5917.75,1.0,1965.0,6439319.842,4292879.890000001,W1,W,RES3D,11.0,25.0,14.0,60014369001005,6001436900,55,POINT (-122.10686181321778 37.663728398191445),RES3,Moderate-Code,
55,37.65191549354071,-122.09491258401586,1176.0,1.0,1955.0,453175.042,302116.695,W1,W,RES1,1.0,4.0,3.0,60014368002023,6001436800,56,POINT (-122.09491258401586 37.65191549354071),RES1,Moderate-Code,
56,37.6219496782637,-122.03914671670363,1170.0,1.0,1956.0,349897.831,233265.221,W1,W,RES1,1.0,3.0,1.0,60014381002001,6001438100,57,POINT (-122.03914671670363 37.6219496782637),RES1,Moderate-Code,
57,37.61956711367626,-122.09211129968159,1672.0,1.0,1976.0,425854.354,283902.903,W1,W,RES1,1.0,3.0,1.0,60014371012003,6001437101,58,POINT (-122.09211129968159 37.61956711367626),RES1,High-Code,
58,37.682291745789264,-122.06603421465603,840.0,1.0,1964.0,199357.5619,132905.041,W1,W,RES1,1.0,3.0,3.0,60014353002010,6001435300,60,POINT (-122.06603421465603 37.682291745789264),RES1,Moderate-Code,
59,37.68217713028574,-122.06591659317365,840.0,1.0,1964.0,374055.01,249370.007,W1,W,RES1,1.0,3.0,3.0,60014353002010,6001435300,61,POINT (-122.06591659317365 37.68217713028574),RES1,Moderate-Code,
60,37.64263621347229,-122.11156318633833,1037.5,2.0,1961.0,528208.929,352139.286,W1,W,RES1,1.0,4.0,2.0,60014372002012,6001437200,62,POINT (-122.11156318633833 37.64263621347229),RES1,Moderate-Code,
61,37.642903687659825,-122.11167672431611,1878.0,2.0,1961.0,835989.957,557326.638,W1,W,RES1,1.0,3.0,0.0,60014372002012,6001437200,63,POINT (-122.11167672431611 37.642903687659825),RES1,Moderate-Code,
62,37.64891966561743,-122.13445115475061,1171.96943,1.0,2004.0,37064411.216,18532205.608,RM1,M,COM5,0.0,2.0,62.0,60014371011029,6001437101,64,POINT (-122.13445115475061 37.64891966561743),COM5,High-Code,Low-Rise
63,37.65857543167303,-122.07966770992387,1803.5,1.0,1965.0,524081.811,349387.874,W1,W,RES3A,2.0,7.0,3.0,60014366012002,6001436601,65,POINT (-122.07966770992387 37.65857543167303),RES3,Moderate-Code,
64,37.628142890369034,-122.06386078534048,1116.0,1.0,1978.0,236581.3576,157720.905,W1,W,RES1,1.0,4.0,2.0,60014382041024,6001438204,68,POINT (-122.06386078534048 37.628142890369034),RES1,High-Code,
65,37.630561882780384,-122.10406683834738,1416.0,1.0,1956.0,270248.1619,180165.441,W1,W,RES1,1.0,3.0,1.0,60014371013009,6001437101,70,POINT (-122.10406683834738 37.630561882780384),RES1,Moderate-Code,
66,37.62806808523389,-122.10315108885277,1468.0,1.0,1956.0,310657.623,207105.082,W1,W,RES1,1.0,5.0,3.0,60014371013018,6001437101,71,POINT (-122.10315108885277 37.62806808523389),RES1,Moderate-Code,
67,37.676766558551996,-122.07518570606244,609.0,2.0,1971.0,254760.40509999997,169840.27,W1,W,RES1,1.0,1.0,0.0,60014354001019,6001435400,72,POINT (-122.07518570606244 37.676766558551996),RES1,Moderate-Code,
68,37.66494709649234,-122.11204493009447,3448.5,2.0,1957.0,1686105.21,1124070.14,W1,W,RES3C,6.0,15.0,7.0,60014369004004,6001436900,73,POINT (-122.11204493009447 37.66494709649234),RES3,Moderate-Code,
69,37.664744807397284,-122.11215433427091,3923.0,1.0,1957.0,977365.548,651577.032,W1,W,RES3C,6.0,15.0,8.0,60014369004004,6001436900,74,POINT (-122.11215433427091 37.664744807397284),RES3,Moderate-Code,
70,37.62137068864817,-122.07948270735305,1478.0,1.0,1967.0,454682.152,303121.435,W1,W,RES1,1.0,4.0,3.0,60014384002001,6001438400,75,POINT (-122.07948270735305 37.62137068864817),RES1,Moderate-Code,
71,37.65885763318419,-122.07774199651833,978.0,2.0,1965.0,480478.054,320318.703,W1,W,RES1,1.0,4.0,3.0,60014366012009,6001436601,76,POINT (-122.07774199651833 37.65885763318419),RES1,Moderate-Code,
72,37.64144455188513,-122.09302106851925,1285.0,1.0,1957.0,367412.92500000005,244941.95,W1,W,RES1,1.0,4.0,2.0,60014373001007,6001437300,77,POINT (-122.09302106851925 37.64144455188513),RES1,Moderate-Code,
73,37.64137544029605,-122.09316816974258,1335.0,1.0,1957.0,374489.575,249659.717,W1,W,RES1,1.0,4.0,2.0,60014373001007,6001437300,78,POINT (-122.09316816974258 37.64137544029605),RES1,Moderate-Code,
74,37.619328205737844,-122.08272524775343,1250.0,1.0,1967.0,362137.5,241425.0,W1,W,RES1,1.0,3.0,2.0,60014384002005,6001438400,79,POINT (-122.08272524775343 37.619328205737844),RES1,Moderate-Code,
75,37.637668343855275,-122.1059323419347,1404.0,1.0,1959.0,383540.811,255693.874,W1,W,RES1,1.0,4.0,2.0,60014372003010,6001437200,80,POINT (-122.1059323419347 37.637668343855275),RES1,Moderate-Code,
76,37.642361829901375,-122.09703349067556,1276.0,1.0,1960.0,366081.696,244054.464,W1,W,RES1,1.0,2.0,1.0,60014370001005,6001437000,81,POINT (-122.09703349067556 37.642361829901375),RES1,Moderate-Code,
77,37.664350012026624,-122.09585376423156,825.5,2.0,2011.0,4217703.507999999,2811802.34,W1,W,RES3D,12.0,1.0,1.0,60014363004010,6001436300,82,POINT (-122.09585376423156 37.664350012026624),RES3,High-Code,
78,37.62562373511169,-122.08764070750122,1119.0,1.0,1956.0,236957.9806,157971.987,RM1,M,RES1,1.0,5.0,2.0,60014383002011,6001438300,83,POINT (-122.08764070750122 37.62562373511169),RES1,Moderate-Code,Low-Rise
79,37.61553173095284,-122.0393315913721,1604.0,1.0,1958.0,413590.798,275727.199,W1,W,RES1,1.0,2.0,1.0,60014381003008,6001438100,84,POINT (-122.0393315913721 37.61553173095284),RES1,Moderate-Code,
80,37.65218972493843,-122.09682761306873,1161.0,1.0,1955.0,348578.631,232385.754,W1,W,RES1,1.0,2.0,1.0,60014368002028,6001436800,85,POINT (-122.09682761306873 37.65218972493843),RES1,Moderate-Code,
81,37.65205711133737,-122.09674833255572,1360.0,1.0,1955.0,377825.103,251883.402,W1,W,RES1,1.0,4.0,2.0,60014368002028,6001436800,86,POINT (-122.09674833255572 37.65205711133737),RES1,Moderate-Code,
82,37.67579290986154,-122.08935725949074,736.0,1.0,1953.0,183227.0041,122151.336,W1,W,RES1,1.0,5.0,3.0,60014354002012,6001435400,87,POINT (-122.08935725949074 37.67579290986154),RES1,Moderate-Code,
83,37.6757135348768,-122.08923557288985,961.0,1.0,1953.0,186112.3921,124074.928,W1,W,RES1,1.0,3.0,1.0,60014354002012,6001435400,88,POINT (-122.08923557288985 37.6757135348768),RES1,Moderate-Code,
84,37.67585941424409,-122.08919669333966,784.0,1.0,1953.0,280119.81299999997,186746.542,W1,W,RES3A,2.0,7.0,3.0,60014354002012,6001435400,89,POINT (-122.08919669333966 37.67585941424409),RES3,Moderate-Code,
85,37.67588497005726,-122.08949805105921,2843.5,1.0,1953.0,1047631.978,523815.989,RM1,M,COM3,0.0,0.0,0.0,60014354002012,6001435400,90,POINT (-122.08949805105921 37.67588497005726),COM3,Moderate-Code,Low-Rise
86,37.64083341035286,-122.11452167858378,2123.25,1.0,1984.0,577149.8940000001,384766.596,W1,W,RES3A,2.0,4.0,0.0,60014372004006,6001437200,92,POINT (-122.11452167858378 37.64083341035286),RES3,High-Code,
87,37.64082543274053,-122.11423398065614,1793.25,1.0,1984.0,522616.488,348410.992,W1,W,RES3A,2.0,4.0,0.0,60014372004006,6001437200,93,POINT (-122.11423398065614 37.64082543274053),RES3,High-Code,
88,37.63781384101252,-122.09537601170413,1156.0,1.0,1968.0,207158.68809999997,138105.792,W1,W,RES1,1.0,4.0,2.0,60014373002008,6001437300,94,POINT (-122.09537601170413 37.63781384101252),RES1,Moderate-Code,
89,37.666468885475425,-122.112492056041,634.465,1.0,1967.0,167197.78389999998,111465.189,W1,W,RES1,1.0,3.0,2.0,60014362002012,6001436200,95,POINT (-122.112492056041 37.666468885475425),RES1,Moderate-Code,
90,37.66627906375541,-122.11237923556916,1200.25,1.0,1967.0,425405.884,283603.923,W1,W,RES3A,2.0,8.0,8.0,60014362002012,6001436200,96,POINT (-122.11237923556916 37.66627906375541),RES3,Moderate-Code,
91,37.608965328672745,-122.09525517932975,1300.0,2.0,2004.0,645632.254,430421.503,W1,W,RES1,1.0,3.0,1.0,60014371011094,6001437101,97,POINT (-122.09525517932975 37.608965328672745),RES1,High-Code,
92,37.68623276703251,-122.05852425366137,775.0,1.0,1971.0,280806.246,187204.164,W1,W,RES1,1.0,3.0,1.0,60014352001035,6001435200,98,POINT (-122.05852425366137 37.68623276703251),RES1,Moderate-Code,
93,37.62905542963505,-122.06874426632753,667.5,2.0,1978.0,270785.5624,180523.708,W1,W,RES1,1.0,3.0,1.0,60014382032016,6001438203,99,POINT (-122.06874426632753 37.62905542963505),RES1,High-Code,
94,37.62426278724649,-122.09747533152357,1254.0,1.0,1975.0,2030613.572,1353742.382,W1,W,RES3C,7.0,23.0,11.0,60014371022000,6001437102,100,POINT (-122.09747533152357 37.62426278724649),RES3,High-Code,
95,37.61643832725098,-122.0411492369527,1161.0,1.0,1958.0,450085.57499999995,300057.05,W1,W,RES1,1.0,2.0,0.0,60014381003006,6001438100,101,POINT (-122.0411492369527 37.61643832725098),RES1,Moderate-Code,
96,37.65640447901829,-122.01826564662603,1826.5,2.0,1988.0,708193.2509999999,472128.834,W1,W,RES1,1.0,2.0,1.0,60014351021003,6001435102,102,POINT (-122.01826564662603 37.65640447901829),RES1,High-Code,
97,37.66294184721038,-122.08079304475065,1009.0,1.0,1965.0,222239.1675,148159.445,W1,W,RES1,1.0,5.0,3.0,60014366012013,6001436601,103,POINT (-122.08079304475065 37.66294184721038),RES1,Moderate-Code,
98,37.66281753316598,-122.08072189900665,993.0,1.0,1965.0,220157.3029,146771.535,W1,W,RES1,1.0,3.0,1.0,60014366012013,6001436601,104,POINT (-122.08072189900665 37.66281753316598),RES1,Moderate-Code,
99,37.629180538619515,-122.08057988841433,1325.0,1.0,1955.0,260772.7995,173848.533,W1,W,RES1,1.0,5.0,3.0,60014382011003,6001438201,105,POINT (-122.08057988841433 37.629180538619515),RES1,Moderate-Code,
100,37.64496881392718,-122.10087135069034,1359.0,1.0,1959.0,264251.6057,176167.737,W1,W,RES1,1.0,2.0,1.0,60014370003026,6001437000,106,POINT (-122.10087135069034 37.64496881392718),RES1,Moderate-Code,
101,37.64482433930907,-122.1008061995266,1719.0,1.0,1959.0,308674.161,205782.774,W1,W,RES1,1.0,4.0,2.0,60014370003026,6001437000,107,POINT (-122.1008061995266 37.64482433930907),RES1,Moderate-Code,
102,37.63626085118422,-122.10352045004014,1492.0,1.0,1959.0,397437.001,264958.001,W1,W,RES1,1.0,2.0,1.0,60014372003010,6001437200,108,POINT (-122.10352045004014 37.63626085118422),RES1,Moderate-Code,
103,37.66669504441586,-122.08648501173697,4623.5,1.0,1991.0,1099023.361,732682.241,W1,W,RES3A,2.0,4.0,2.0,60014363002011,6001436300,109,POINT (-122.08648501173697 37.66669504441586),RES3,High-Code,
104,37.644341591911456,-122.07044731259471,1130.0,1.0,1975.0,392235.664,261490.443,W1,W,RES1,1.0,1.0,0.0,60014378001000,6001437800,110,POINT (-122.07044731259471 37.644341591911456),RES1,High-Code,
105,37.64417635749586,-122.07045887412298,1130.0,1.0,1975.0,343871.863,229247.909,W1,W,RES1,1.0,1.0,1.0,60014378001000,6001437800,111,POINT (-122.07045887412298 37.64417635749586),RES1,High-Code,
106,37.62210230941887,-122.09171791936011,1039.0,2.0,1976.0,497202.13899999997,331468.093,W1,W,RES1,1.0,5.0,3.0,60014371012000,6001437101,112,POINT (-122.09171791936011 37.62210230941887),RES1,High-Code,
107,37.66580630717433,-122.10098857190768,1206.0,1.0,1955.0,247331.0355,164887.357,W1,W,RES1,1.0,4.0,2.0,60014367002000,6001436700,113,POINT (-122.10098857190768 37.66580630717433),RES1,Moderate-Code,
108,37.66565052551826,-122.10096825989966,948.0,1.0,1955.0,214794.42330000002,143196.282,W1,W,RES1,1.0,4.0,2.0,60014367002000,6001436700,114,POINT (-122.10096825989966 37.66565052551826),RES1,Moderate-Code,
109,37.61848589653332,-122.06881428454065,1127.5,2.0,1991.0,381655.55100000004,254437.034,W1,W,RES1,1.0,3.0,1.0,60014382031044,6001438203,115,POINT (-122.06881428454065 37.61848589653332),RES1,High-Code,
110,37.618457304504275,-122.06864189125633,1127.5,2.0,1991.0,381655.55100000004,254437.034,W1,W,RES1,1.0,4.0,2.0,60014382031044,6001438203,116,POINT (-122.06864189125633 37.618457304504275),RES1,High-Code,
111,37.62624567801867,-122.07069536438121,779.0,2.0,1978.0,301032.484,200688.323,W1,W,RES1,1.0,4.0,2.0,60014382032011,6001438203,117,POINT (-122.07069536438121 37.62624567801867),RES1,High-Code,
112,37.62626376475803,-122.07057127286433,1268.0,1.0,1978.0,254580.02730000002,169720.018,W1,W,RES1,1.0,4.0,2.0,60014382032011,6001438203,118,POINT (-122.07057127286433 37.62626376475803),RES1,High-Code,
113,37.627672275076804,-122.10562979725512,2017.0,1.0,1956.0,643395.087,428930.058,W1,W,RES1,1.0,3.0,1.0,60014371013008,6001437101,119,POINT (-122.10562979725512 37.627672275076804),RES1,Moderate-Code,
114,37.642575166249955,-122.13000977610453,18659.7335,1.0,2004.0,5867814.372,2933907.186,C2,C,COM3,0.0,2.0,24.0,60014371011059,6001437101,120,POINT (-122.13000977610453 37.642575166249955),COM3,High-Code,Low-Rise
115,37.625954884806106,-122.03867791819644,1540.0,1.0,1968.0,404512.416,269674.944,W1,W,RES1,1.0,4.0,3.0,60014380001004,6001438000,121,POINT (-122.03867791819644 37.625954884806106),RES1,Moderate-Code,
116,37.609585948308215,-122.0899283819786,2402.0,1.0,2004.0,614239.129,409492.753,W1,W,RES1,1.0,5.0,2.0,60014371011093,6001437101,122,POINT (-122.0899283819786 37.609585948308215),RES1,High-Code,
117,37.61831472846063,-122.06860783167663,935.5,2.0,1991.0,340752.682,227168.455,W1,W,RES1,1.0,3.0,1.0,60014382031044,6001438203,123,POINT (-122.06860783167663 37.61831472846063),RES1,High-Code,
118,37.625458161543726,-122.10223295844564,1128.0,1.0,1956.0,238079.50530000002,158719.67,W1,W,RES1,1.0,3.0,1.0,60014371013019,6001437101,124,POINT (-122.10223295844564 37.625458161543726),RES1,Moderate-Code,
119,37.62809002034111,-122.07263649347311,1643.0,1.0,1955.0,664100.7520000001,402163.16500000004,W1,W,RES1,1.0,3.0,1.0,60014382013014,6001438201,125,POINT (-122.07263649347311 37.62809002034111),RES1,Moderate-Code,
120,37.62675035976198,-122.06584792766547,1652.0,1.0,1978.0,299208.5314,199472.354,RM1,M,RES1,1.0,4.0,2.0,60014382041026,6001438204,126,POINT (-122.06584792766547 37.62675035976198),RES1,High-Code,Low-Rise
121,37.62672420443292,-122.06603399592711,1176.0,1.0,1978.0,243849.6017,162566.401,W1,W,RES1,1.0,3.0,1.0,60014382041026,6001438204,127,POINT (-122.06603399592711 37.62672420443292),RES1,High-Code,
122,37.626522820172084,-122.06581707722782,1503.49,1.0,1978.0,474036.08700000006,316024.058,W1,W,RES3A,2.0,4.0,2.0,60014382041026,6001438204,128,POINT (-122.06581707722782 37.626522820172084),RES3,High-Code,
123,37.66228120301412,-122.10850901299156,1037.0,1.0,1965.0,328237.002,218824.668,W1,W,RES1,1.0,4.0,2.0,60014369001011,6001436900,129,POINT (-122.10850901299156 37.66228120301412),RES1,Moderate-Code,
