loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
52,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.447,0.1,0.1,0.1,0.1,0.0,0.02,0.02,0.1,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.1,0.1,0.0,0.02,0.0,0.02,0.0,0.1,0.02,0.02,0.1,0.1,1.0,0.02,0.02,0.02,0.1,0.1,0.1,0.0,1.0,0.0,0.1
53,0.02,0.1,0.0,0.02,0.02,0.1,0.1,0.1,0.447,0.1,0.1,0.02,0.0,0.02,0.02,0.1,0.1,0.0,0.0,0.1,0.1,0.02,0.02,0.02,0.0,0.02,0.0,0.1,0.02,0.0,0.1,0.02,0.02,0.0,0.02,0.02,0.0,0.1,0.1,1.0,0.02,0.02,0.1,0.02,0.447,0.02,0.02,0.1,0.02,0.02
54,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.447,0.1,1.0,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.0,0.0,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.1,0.02,0.0,0.02,0.0,0.1,0.02,0.1,0.1,0.0,0.02,0.447,1.0,0.0,0.1,0.1,0.0,0.1,0.02,0.02,0.1,0.0,0.02
55,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.0,0.02,0.02,0.02,0.1,0.0,0.02,1.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.1,0.1,0.0,0.02,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.02,1.0,0.02,0.02,0.1,0.02,0.1,0.02,0.02,0.447,0.0,0.02
56,0.02,0.447,0.02,0.02,0.0,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.02,0.0,0.02,0.02,0.02,0.0,0.02,0.1,0.1,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,0.1,0.0,0.0,0.1,0.02,1.0,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.1
57,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.0,0.0,0.02,0.1,0.02,0.0,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.0,0.447,0.02,0.0,0.02,0.02,0.1,0.02,0.1,0.1,0.0,0.02,0.02,1.0,0.1,0.447,0.02,0.02,0.1,0.02,0.02,0.447,0.02,0.1
58,0.02,0.02,0.02,0.0,0.02,0.1,0.1,0.1,0.447,0.02,0.02,0.02,0.0,0.0,0.02,0.1,0.1,0.0,0.0,0.447,0.0,0.02,0.02,0.02,0.02,0.1,0.0,0.447,0.02,0.0,0.02,0.02,0.02,0.0,0.1,0.1,0.02,0.447,0.1,1.0,0.02,0.1,0.447,0.0,0.1,0.02,0.0,0.447,0.02,0.0
59,0.1,0.0,0.02,0.02,0.02,0.1,0.1,0.447,0.1,0.1,0.02,0.02,0.02,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.1,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,1.0,0.02,0.1,0.02,0.02,0.02,0.02,0.02,1.0,0.02,0.0
60,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.0,0.0,0.447,0.02,0.02,0.02,0.0,0.1,0.1,0.0,0.02,0.1,0.0,0.1,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.1,1.0,0.1,0.1,0.1,0.02,0.1,0.1,0.0,1.0,0.0,0.02
61,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.0,0.0,0.1,0.447,0.02,0.0,0.02,0.1,0.02,0.02,0.02,0.0,0.02,0.1,0.0,0.1,0.02,0.0,0.1,0.02,0.1,0.0,0.02,0.447,0.02,0.1,0.1,1.0,0.0,0.1,0.1,0.02,0.02,0.02,0.0,1.0,0.0,0.02
62,0.0,0.1,0.02,0.02,0.0,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.0,0.02,0.1,0.447,0.02,0.0,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.0,0.447,0.02,0.0,0.02,0.1,1.0,0.02,0.02,0.02,0.02,0.1,0.02,0.1,1.0,0.0,0.02
63,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.447,0.1,0.447,0.1,0.1,0.0,0.0,0.02,0.02,0.02,0.0,0.02,0.1,0.02,0.1,0.0,0.02,0.02,0.02,0.0,0.1,0.02,0.0,0.02,0.0,0.02,0.02,0.1,0.1,0.0,0.1,0.1,1.0,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.1,0.02,0.02
64,0.1,0.391,0.02,0.02,0.02,0.1,0.391,0.391,0.391,0.02,0.02,0.02,0.02,0.02,0.1,0.391,0.1,0.0,0.02,0.0,0.391,0.0,0.1,0.1,0.1,0.391,0.02,1.0,0.1,0.02,0.02,0.1,0.02,0.0,0.1,0.1,0.0,0.1,0.1,1.0,0.02,0.1,0.02,0.1,0.1,0.02,0.02,0.391,0.0,0.1
65,0.1,0.447,0.02,0.02,0.02,0.447,0.1,0.1,0.447,0.02,0.1,0.02,0.0,0.02,0.02,0.1,0.1,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.1,0.0,0.1,0.02,0.0,0.1,0.02,0.02,0.02,0.1,0.02,0.0,0.1,0.02,1.0,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.0,0.02
66,0.1,0.447,0.0,0.02,0.02,0.02,0.1,0.1,0.447,0.02,0.1,0.02,0.0,0.0,0.02,0.1,0.02,0.0,0.0,0.447,0.0,0.0,0.02,0.02,0.0,0.447,0.1,0.1,0.02,0.0,0.0,0.02,0.02,0.0,0.447,0.1,0.0,0.1,0.02,1.0,0.0,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.02
