id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
9460,37.63474385186011,-122.10527952415428,1148.0,1.0,1984,369622.74,246415.16,W,W1,RES1,RES1,4,2,POINT Z (-122.10527952415428 37.63474385186011 0),High-Code,,1,0.05908
9461,37.634784056440495,-122.10509570421858,1339.0,1.0,1984,420359.0,280239.33,W,W1,RES1,RES1,4,1,POINT Z (-122.10509570421858 37.634784056440495 0),High-Code,,1,0.07428000000000001
9462,37.63484642078077,-122.10495066358314,1331.0,1.0,1984,418463.11,278975.41,W,W1,RES1,RES1,2,1,POINT Z (-122.10495066358314 37.63484642078077 0),High-Code,,1,0.09508
9463,37.63491973590557,-122.10476675864648,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,2,0,POINT Z (-122.10476675864649 37.63491973590557 0),High-Code,,1,0.0996
9464,37.63496687894587,-122.10460958805106,1323.0,1.0,1984,416559.83,277706.55,W,W1,RES1,RES1,2,0,POINT Z (-122.10460958805106 37.63496687894587 0),High-Code,,1,0.10202
9465,37.63501674629763,-122.10445201679796,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,4,2,POINT Z (-122.10445201679795 37.63501674629763 0),High-Code,,1,0.0771
9466,37.63508288977666,-122.104279348357,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,2,0,POINT Z (-122.10427934835701 37.63508288977666 0),High-Code,,1,0.07988
9467,37.63513761215141,-122.10409985287738,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,1,1,POINT Z (-122.10409985287738 37.635137612151404 0),High-Code,,1,0.07788
9468,37.63520516331151,-122.10395970009192,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,4,2,POINT Z (-122.10395970009193 37.63520516331151 0),High-Code,,1,0.10736000000000001
9469,37.6352709423391,-122.10378981003956,1586.0,1.0,1984,473066.85,315377.9,W,W1,RES1,RES1,2,1,POINT Z (-122.10378981003956 37.6352709423391 0),High-Code,,1,0.07722000000000001
9470,37.6353532471838,-122.10363320707027,1142.0,1.0,1984,367690.91,245127.27,W,W1,RES1,RES1,4,2,POINT Z (-122.10363320707027 37.6353532471838 0),High-Code,,1,0.11387999999999998
9471,37.635405701764284,-122.10345608804964,1107.0,1.0,1984,356421.92,237614.61,W,W1,RES1,RES1,2,0,POINT Z (-122.10345608804963 37.635405701764284 0),High-Code,,1,0.10242
9472,37.635469851645176,-122.10330171948466,1107.0,1.0,1984,487543.9499999999,325029.3,W,W1,RES1,RES1,3,1,POINT Z (-122.10330171948466 37.635469851645176 0),High-Code,,1,0.09014000000000001
9473,37.63582459931103,-122.1026771390426,1254.0,1.0,1984,399836.8,266557.87,W,W1,RES1,RES1,2,1,POINT Z (-122.1026771390426 37.63582459931103 0),High-Code,,1,0.10642
9474,37.63598013029145,-122.1026823346788,1254.0,1.0,1984,399836.8,266557.87,W,W1,RES1,RES1,2,0,POINT Z (-122.1026823346788 37.63598013029145 0),High-Code,,1,0.10308
9475,37.63606897275541,-122.10224104710645,1472.5,2.0,1984,675472.58,450315.05,W,W1,RES1,RES1,1,0,POINT Z (-122.10224104710643 37.63606897275541 0),High-Code,,1,0.10081999999999999
9476,37.63615465218096,-122.1027026783426,1190.0,1.0,1984,383145.51,255430.34,W,W1,RES1,RES1,2,1,POINT Z (-122.10270267834261 37.63615465218096 0),High-Code,,1,0.0696
9477,37.63619805300003,-122.10211110949996,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,3,1,POINT Z (-122.10211110949997 37.63619805300003 0),High-Code,,1,0.08428
9478,37.63624483400004,-122.10238951249995,1065.0,2.0,1984,565088.66,376725.77,W,W1,RES1,RES1,2,0,POINT Z (-122.10238951249997 37.63624483400004 0),High-Code,,1,0.11082
9479,37.63630023886808,-122.102699735922,1862.0,1.0,1984,521871.6,347914.4,W,W1,RES1,RES1,3,1,POINT Z (-122.10269973592199 37.63630023886808 0),High-Code,,1,0.07416
9480,37.63631736949451,-122.10202554133076,1133.0,2.0,1984,587007.6900000001,391338.46,W,W1,RES1,RES1,1,1,POINT Z (-122.10202554133075 37.63631736949451 0),High-Code,,1,0.08762
9481,37.63638124600339,-122.10238048922317,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,2,1,POINT Z (-122.10238048922317 37.63638124600339 0),High-Code,,1,0.11559999999999998
9482,37.63644771369029,-122.10270339537033,1714.0,1.0,1984,496936.54,331291.03,W,W1,RES1,RES1,2,1,POINT Z (-122.10270339537031 37.63644771369029 0),High-Code,,1,0.06828000000000001
9483,37.636445482999704,-122.10195674366652,1133.0,2.0,1984,587007.6900000001,391338.46,W,W1,RES1,RES1,3,1,POINT Z (-122.10195674366652 37.636445482999704 0),High-Code,,1,0.06468
9484,37.63651340950006,-122.10239181699995,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,2,1,POINT Z (-122.10239181699997 37.63651340950006 0),High-Code,,1,0.09616
9485,37.63659262006579,-122.10270315751336,1190.0,1.0,1984,383145.51,255430.34,W,W1,RES1,RES1,2,1,POINT Z (-122.10270315751335 37.63659262006579 0),High-Code,,1,0.09376
9486,37.636641073593054,-122.10239028100338,1874.0,2.0,1984,1329087.0,984508.89,W,W1,RES3F,RES3,195,81,POINT Z (-122.10239028100338 37.636641073593054 0),High-Code,,1,0.09131999999999998
9487,37.63670777862702,-122.10171415373142,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,2,1,POINT Z (-122.10171415373142 37.63670777862702 0),High-Code,,1,0.10067999999999999
9488,37.636717982305306,-122.10208302189014,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,4,2,POINT Z (-122.10208302189014 37.636717982305306 0),High-Code,,1,0.08802
9489,37.636736450163745,-122.10191913850322,1133.0,2.0,1984,587007.6900000001,391338.46,W,W1,RES1,RES1,2,1,POINT Z (-122.10191913850322 37.636736450163745 0),High-Code,,1,0.06268000000000001
9490,37.63677172814752,-122.10239609086344,1222.5,2.0,1984,613571.7,409047.8,W,W1,RES1,RES1,4,1,POINT Z (-122.10239609086344 37.63677172814752 0),High-Code,,1,0.08121999999999999
9491,37.63676820951581,-122.10270513726188,1190.0,1.0,1984,383145.51,255430.34,W,W1,RES1,RES1,4,2,POINT Z (-122.10270513726188 37.63676820951581 0),High-Code,,1,0.08854
9492,37.636913108502455,-122.10175755531704,1080.71,1.0,1984,535103.15,324304.94,W,W1,EDU1,EDU1,0,6,POINT Z (-122.10175755531705 37.636913108502455 0),High-Code,,1,0.08379999999999999
9493,37.636913108502455,-122.10175755531704,432.29,1.0,1984,194026.42,117591.77,W,W1,REL1,REL1,2,2,POINT Z (-122.10175755531705 37.636913108502455 0),High-Code,,1,0.0934
9494,37.63692153953017,-122.10228951462808,1976.89,1.0,1984,964198.09,584362.48,W,W1,EDU1,EDU1,0,16,POINT Z (-122.10228951462808 37.63692153953017 0),High-Code,,1,0.0717
9495,37.63692153953017,-122.10228951462808,247.11,1.0,1984,110911.35,67219.0,W,W1,REL1,REL1,2,2,POINT Z (-122.10228951462808 37.63692153953017 0),High-Code,,1,0.10229999999999999
9496,37.6369086881768,-122.10270065268251,1199.0,1.0,1984,386043.26,257362.17,W,W1,RES1,RES1,2,1,POINT Z (-122.10270065268251 37.636908688176796 0),High-Code,,1,0.07294
9497,37.63692904688548,-122.10198244864333,2278.8,1.0,1984,1105764.92,670160.56,W,W1,EDU1,EDU1,0,18,POINT Z (-122.10198244864333 37.63692904688548 0),High-Code,,1,0.1087
9498,37.63692904688548,-122.10198244864333,253.2,1.0,1984,113644.75,68875.61,W,W1,REL1,REL1,0,1,POINT Z (-122.10198244864333 37.63692904688548 0),High-Code,,1,0.0823
9499,37.63708108333943,-122.10269427486094,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,2,1,POINT Z (-122.10269427486094 37.63708108333943 0),High-Code,,1,0.12414000000000001
9500,37.63714000298287,-122.1022683487901,2403.95,1.0,1984,1164006.61,705458.55,W,W1,EDU1,EDU1,0,19,POINT Z (-122.1022683487901 37.63714000298287 0),High-Code,,1,0.0733
9501,37.63714000298287,-122.1022683487901,253.05,1.0,1984,113577.42,68834.8,W,W1,REL1,REL1,0,1,POINT Z (-122.1022683487901 37.63714000298287 0),High-Code,,1,0.0774
9502,37.63721867761192,-122.10269348905456,1199.0,1.0,1984,386043.26,257362.17,W,W1,RES1,RES1,2,1,POINT Z (-122.10269348905456 37.63721867761192 0),High-Code,,1,0.08375999999999997
9503,37.6371934348683,-122.10241257872728,3712.03,1.0,1984,1757262.2799999998,1065007.44,W,W1,EDU1,EDU1,0,28,POINT Z (-122.10241257872728 37.6371934348683 0),High-Code,,1,0.1052
9504,37.6371934348683,-122.10241257872728,274.97,1.0,1984,123415.86000000002,74797.49,W,W1,REL1,REL1,2,2,POINT Z (-122.10241257872728 37.6371934348683 0),High-Code,,1,0.08069999999999998
9505,37.63716518987915,-122.10160940001748,4739.22,1.0,1984,2203303.35,1335335.36,W,W1,EDU1,EDU1,0,35,POINT Z (-122.10160940001748 37.63716518987915 0),High-Code,,1,0.0901
9506,37.63716518987915,-122.10160940001748,278.78,1.0,1984,125125.92,75833.89,W,W1,REL1,REL1,0,0,POINT Z (-122.10160940001748 37.63716518987915 0),High-Code,,1,0.0679
9507,37.637280471020674,-122.10176067500956,2275.2,1.0,1984,1104085.74,669142.87,W,W1,EDU1,EDU1,0,18,POINT Z (-122.10176067500956 37.637280471020674 0),High-Code,,1,0.09539999999999998
9508,37.637280471020674,-122.10176067500956,252.8,1.0,1984,113465.22,68766.8,W,W1,REL1,REL1,1,1,POINT Z (-122.10176067500956 37.637280471020674 0),High-Code,,1,0.1143
9509,37.637390917805185,-122.10269413786872,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,4,1,POINT Z (-122.10269413786871 37.637390917805185 0),High-Code,,1,0.07856
9510,37.63753783736134,-122.10251145332435,702.0,1.0,1984,348056.73,210943.47,W,W1,EDU1,EDU1,1,5,POINT Z (-122.10251145332435 37.63753783736134 0),High-Code,,1,0.0825
9511,37.63753583328249,-122.10269522049924,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,2,1,POINT Z (-122.10269522049924 37.63753583328249 0),High-Code,,1,0.10161999999999999
9512,37.637843262018855,-122.1027097422292,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,4,2,POINT Z (-122.1027097422292 37.637843262018855 0),High-Code,,1,0.10813999999999999
9513,37.63796499700005,-122.10136504149996,2855.0,1.0,1984,1703413.87,792285.52,W,W2,COM8,COM8,1,4,POINT Z (-122.10136504149995 37.63796499700005 0),High-Code,,1,0.10568
9514,37.63815914793985,-122.10270396465508,1199.0,1.0,1984,386043.26,257362.17,W,W1,RES1,RES1,2,1,POINT Z (-122.10270396465508 37.63815914793985 0),High-Code,,1,0.11335999999999999
9515,37.63830449286872,-122.10161650394144,1466.0,1.0,1984,676208.5900000001,300537.15,C,C3,COM1,COM1,1,2,POINT Z (-122.10161650394143 37.63830449286872 0),Low-Code,Low-Rise,4,0.6513599999999999
9516,37.63834041131389,-122.10270237234866,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,2,1,POINT Z (-122.10270237234866 37.63834041131389 0),High-Code,,1,0.07708
9517,37.63847889627165,-122.10270057179989,1199.0,1.0,1984,386043.26,257362.17,W,W1,RES1,RES1,3,1,POINT Z (-122.10270057179987 37.63847889627165 0),High-Code,,1,0.08308
9518,37.63850418045533,-122.10173249919043,2440.0,1.0,1984,1105375.28,491277.9,W,W2,COM1,COM1,1,2,POINT Z (-122.10173249919045 37.63850418045533 0),High-Code,,1,0.095
9519,37.63844095634171,-122.10228963273865,22327.0,1.0,1984,15656525.239999998,5798713.05,C,C2,IND5,IND5,1,16,POINT Z (-122.10228963273863 37.63844095634171 0),High-Code,Low-Rise,2,0.1505
9520,37.638660020777735,-122.10270240345628,1244.0,1.0,1984,397367.5,264911.67,W,W1,RES1,RES1,2,0,POINT Z (-122.10270240345628 37.638660020777735 0),High-Code,,1,0.10934
9521,37.62545521912634,-122.10303349098072,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10303349098072 37.62545521912634 0),High-Code,,1,0.06948000000000001
9522,37.62469690513988,-122.10246280790264,1540.0,2.0,2000,1225922.64,817281.76,W,W1,RES1,RES1,2,0,POINT Z (-122.10246280790263 37.62469690513988 0),High-Code,,1,0.0828
9523,37.62471392533894,-122.10262952502042,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,2,0,POINT Z (-122.10262952502042 37.62471392533894 0),High-Code,,1,0.07388
9524,37.6247609660198,-122.1022321891482,1752.0,1.0,2000,833894.3300000001,555929.55,W,W1,RES1,RES1,4,2,POINT Z (-122.10223218914821 37.6247609660198 0),High-Code,,1,0.09441999999999999
9525,37.624834642139554,-122.1027720194689,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.1027720194689 37.624834642139554 0),High-Code,,1,0.08202
9526,37.62490325472839,-122.1024013737826,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,3,1,POINT Z (-122.10240137378261 37.62490325472839 0),High-Code,,1,0.07308
9527,37.62496013633984,-122.10287877245004,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,2,0,POINT Z (-122.10287877245004 37.62496013633984 0),High-Code,,1,0.10387999999999999
9528,37.624996372684365,-122.10255080021524,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10255080021524 37.624996372684365 0),High-Code,,1,0.08442
9529,37.62504813174973,-122.10297991568582,1216.0,1.0,2000,600645.51,400430.34,W,W1,RES1,RES1,2,0,POINT Z (-122.10297991568582 37.62504813174973 0),High-Code,,1,0.08002000000000001
9530,37.62511889759495,-122.10314379625945,1156.0,1.0,2000,571008.4,380672.27,W,W1,RES1,RES1,2,0,POINT Z (-122.10314379625945 37.62511889759495 0),High-Code,,1,0.07840000000000001
9531,37.62512050314973,-122.1026830174613,1232.0,1.0,2000,608548.74,405699.16,W,W1,RES1,RES1,3,1,POINT Z (-122.1026830174613 37.62512050314973 0),High-Code,,1,0.08533999999999999
9532,37.62521478329516,-122.10325692092329,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,3,2,POINT Z (-122.10325692092329 37.62521478329516 0),High-Code,,1,0.07600000000000001
9533,37.625230912327666,-122.10278878294342,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,3,1,POINT Z (-122.10278878294342 37.625230912327666 0),High-Code,,1,0.09239999999999998
9534,37.62533632407532,-122.1029183398844,1253.0,1.0,2000,618921.74,412614.49,W,W1,RES1,RES1,1,0,POINT Z (-122.1029183398844 37.62533632407532 0),High-Code,,1,0.07307999999999999
9535,37.62532712613771,-122.10335886021886,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.10335886021886 37.62532712613771 0),High-Code,,1,0.05988
9536,37.625441337500035,-122.10343272149996,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.10343272149997 37.625441337500035 0),High-Code,,1,0.08216
9537,37.62555421900002,-122.10356338399995,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,2,0,POINT Z (-122.10356338399997 37.62555421900002 0),High-Code,,1,0.07028000000000001
9538,37.6255474945279,-122.10315768042648,1128.0,1.0,2000,762154.7,508103.13,W,W1,RES1,RES1,4,2,POINT Z (-122.10315768042648 37.6255474945279 0),High-Code,,1,0.08281999999999998
9539,37.625626968863166,-122.10372761786456,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.10372761786456 37.625626968863166 0),High-Code,,1,0.061340000000000006
9540,37.62564528650224,-122.1032892141086,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,4,2,POINT Z (-122.1032892141086 37.62564528650224 0),High-Code,,1,0.08747999999999997
9541,37.62573311300006,-122.10383743349998,1564.0,1.0,2000,762396.8,508264.53,W,W1,RES1,RES1,4,2,POINT Z (-122.10383743349998 37.62573311300006 0),High-Code,,1,0.09853999999999999
9542,37.62576293035673,-122.10340685685914,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,4,2,POINT Z (-122.10340685685914 37.62576293035673 0),High-Code,,1,0.056420000000000005
9543,37.62583157033435,-122.1039555059766,1455.0,1.0,2000,715535.17,477023.45,W,W1,RES1,RES1,2,0,POINT Z (-122.10395550597661 37.62583157033435 0),High-Code,,1,0.07228
9544,37.62586782170957,-122.10353094909188,1555.0,1.0,2000,758563.08,505708.72,W,W1,RES1,RES1,2,1,POINT Z (-122.10353094909189 37.62586782170957 0),High-Code,,1,0.09082000000000001
9545,37.62594855786569,-122.10407263867368,1439.0,1.0,2000,708577.3,472384.87,W,W1,RES1,RES1,2,0,POINT Z (-122.10407263867368 37.62594855786569 0),High-Code,,1,0.06534000000000001
9546,37.6259834645656,-122.1036368442121,1128.0,1.0,2000,628937.11,419291.41,W,W1,RES1,RES1,4,2,POINT Z (-122.1036368442121 37.6259834645656 0),High-Code,,1,0.07016
9547,37.62605891236898,-122.10414892110596,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,2,0,POINT Z (-122.10414892110595 37.62605891236898 0),High-Code,,1,0.08456
9548,37.626082986869875,-122.1037911746414,1295.0,1.0,2000,639667.71,426445.14,W,W1,RES1,RES1,4,2,POINT Z (-122.1037911746414 37.626082986869875 0),High-Code,,1,0.08614000000000001
9549,37.62614733757349,-122.10429999292332,1273.0,1.0,2000,628800.78,419200.52,W,W1,RES1,RES1,4,2,POINT Z (-122.10429999292333 37.62614733757349 0),High-Code,,1,0.062139999999999994
9550,37.62617892802912,-122.10391651480973,1525.0,1.0,2000,745737.76,497158.51,W,W1,RES1,RES1,2,0,POINT Z (-122.10391651480973 37.62617892802912 0),High-Code,,1,0.08654
9551,37.62623687032891,-122.104426754825,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.10442675482501 37.62623687032891 0),High-Code,,1,0.07268
9552,37.62630134047898,-122.10401939116336,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,4,2,POINT Z (-122.10401939116335 37.62630134047898 0),High-Code,,1,0.0915
9553,37.62635432103999,-122.10450472978502,2154.0,1.0,2000,649523.92,481128.83,W,W1,RES3A,RES3,7,3,POINT Z (-122.10450472978502 37.62635432103999 0),High-Code,,1,0.06706000000000001
9554,37.626402922685664,-122.10415943120364,1410.0,1.0,2000,695914.5599999999,463943.04,W,W1,RES1,RES1,2,0,POINT Z (-122.10415943120363 37.626402922685664 0),High-Code,,1,0.08814
9555,37.62645390944629,-122.1045975058231,1000.0,1.0,2000,493951.91,329301.27,W,W1,RES1,RES1,4,2,POINT Z (-122.1045975058231 37.62645390944629 0),High-Code,,1,0.06896
9556,37.62653190221444,-122.10426673774488,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10426673774488 37.62653190221444 0),High-Code,,1,0.07228000000000001
9557,37.62656178956976,-122.10474107313362,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10474107313362 37.62656178956976 0),High-Code,,1,0.08788
9558,37.62660917019193,-122.10445162482854,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10445162482854 37.62660917019193 0),High-Code,,1,0.09079999999999998
9559,37.62666278635642,-122.10487610553903,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,4,2,POINT Z (-122.10487610553903 37.62666278635642 0),High-Code,,1,0.08213999999999999
9560,37.62673981703868,-122.1045266601317,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,4,2,POINT Z (-122.1045266601317 37.62673981703868 0),High-Code,,1,0.06322000000000001
9561,37.62676242812571,-122.10501347977116,1281.0,1.0,2000,632752.39,421834.93,W,W1,RES1,RES1,4,2,POINT Z (-122.10501347977115 37.626762428125716 0),High-Code,,1,0.07934000000000001
9562,37.62682507681701,-122.10465034292557,1128.0,1.0,2000,557177.75,371451.83,W,W1,RES1,RES1,2,0,POINT Z (-122.10465034292555 37.62682507681701 0),High-Code,,1,0.06696
9563,37.62694460053484,-122.10481251115432,1293.0,1.0,2000,638679.8099999999,425786.54,W,W1,RES1,RES1,4,2,POINT Z (-122.10481251115431 37.62694460053484 0),High-Code,,1,0.07962000000000001
9564,37.65620587982536,-122.10413826015127,1192.0,1.0,1959,387033.59,258022.39,W,W1,RES1,RES1,3,0,POINT Z (-122.10413826015127 37.65620587982536 0),Moderate-Code,,2,0.22008
9565,37.6561344705334,-122.10433915282,1570.0,1.0,1959,474487.0,316324.67,W,W1,RES1,RES1,3,1,POINT Z (-122.10433915282 37.6561344705334 0),Moderate-Code,,2,0.19616
9566,37.65635120600694,-122.10399559701877,1614.0,1.0,1959,483136.09,322090.73,W,W1,RES1,RES1,5,2,POINT Z (-122.10399559701875 37.65635120600694 0),Moderate-Code,,2,0.26976
9567,37.65638931928114,-122.10433208611654,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,0,POINT Z (-122.10433208611654 37.65638931928114 0),Moderate-Code,,2,0.23950000000000002
9568,37.656500972949374,-122.10394944098958,1712.0,1.0,1959,501489.0500000001,334326.03,W,W1,RES1,RES1,5,2,POINT Z (-122.10394944098958 37.656500972949374 0),Moderate-Code,,2,0.19110000000000002
9569,37.656533735121485,-122.10429740481784,1161.0,1.0,1959,376968.12,251312.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10429740481783 37.656533735121485 0),Moderate-Code,,2,0.17629999999999996
9570,37.65665817477618,-122.10391231383755,1161.0,1.0,1959,376968.12,251312.08,W,W1,RES1,RES1,3,0,POINT Z (-122.10391231383755 37.65665817477618 0),Moderate-Code,,2,0.2235
9571,37.65669226435655,-122.1042634074729,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,2,0,POINT Z (-122.1042634074729 37.65669226435655 0),Moderate-Code,,2,0.21526000000000003
9572,37.65681304016284,-122.10388332238942,1150.0,1.0,1959,373396.5,248931.0,W,W1,RES1,RES1,3,1,POINT Z (-122.10388332238942 37.65681304016284 0),Moderate-Code,,2,0.25006000000000006
9573,37.65682402112306,-122.1042064215716,1200.0,1.0,1959,389631.13,259754.09,W,W1,RES1,RES1,5,2,POINT Z (-122.10420642157159 37.65682402112306 0),Moderate-Code,,2,0.1591
9574,37.65694883149161,-122.10382726332767,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10382726332767 37.65694883149161 0),Moderate-Code,,2,0.22762000000000002
9575,37.65698338522251,-122.10417575289748,1647.0,1.0,1959,489456.58,326304.39,W,W1,RES1,RES1,3,0,POINT Z (-122.10417575289748 37.65698338522251 0),Moderate-Code,,2,0.22992
9576,37.65708606220938,-122.10379115097363,1161.0,1.0,1959,376968.12,251312.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10379115097365 37.65708606220938 0),Moderate-Code,,2,0.16577999999999998
9577,37.65711796944725,-122.10413332569574,1200.0,1.0,1959,389631.13,259754.09,W,W1,RES1,RES1,3,0,POINT Z (-122.10413332569574 37.65711796944725 0),Moderate-Code,,2,0.19564
9578,37.65723612110783,-122.10378247652598,1646.0,1.0,1959,489267.15,326178.1,W,W1,RES1,RES1,3,1,POINT Z (-122.10378247652598 37.65723612110783 0),Moderate-Code,,2,0.21324
9579,37.657278846124605,-122.10408323441608,1200.0,1.0,1959,389631.13,259754.09,W,W1,RES1,RES1,5,2,POINT Z (-122.10408323441607 37.657278846124605 0),Moderate-Code,,2,0.20576
9580,37.65740029660616,-122.10374219121292,1150.0,1.0,1959,373396.5,248931.0,W,W1,RES1,RES1,3,0,POINT Z (-122.10374219121292 37.65740029660616 0),Moderate-Code,,2,0.21644000000000002
9581,37.65743116249225,-122.10403702559064,1560.0,1.0,1959,472485.96,314990.64,W,W1,RES1,RES1,3,0,POINT Z (-122.10403702559064 37.65743116249225 0),Moderate-Code,,2,0.19684
9582,37.65754164660109,-122.10368008325317,1500.0,1.0,1959,460204.73,306803.15,W,W1,RES1,RES1,3,1,POINT Z (-122.10368008325317 37.65754164660109 0),Moderate-Code,,2,0.17643999999999999
9583,37.65757905969653,-122.10403972835124,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10403972835125 37.65757905969653 0),Moderate-Code,,2,0.22552
9584,37.657712803132995,-122.10366910595036,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10366910595035 37.657712803132995 0),Moderate-Code,,2,0.19966
9585,37.6577638791511,-122.1040325526757,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,1,POINT Z (-122.1040325526757 37.6577638791511 0),Moderate-Code,,2,0.23588
9586,37.657882524319774,-122.10369968314365,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,0,POINT Z (-122.10369968314365 37.657882524319774 0),Moderate-Code,,2,0.19926000000000002
9587,37.65791189185647,-122.10409071220224,1359.0,1.0,1959,429001.62,286001.08,W,W1,RES1,RES1,3,1,POINT Z (-122.10409071220225 37.65791189185647 0),Moderate-Code,,2,0.20350000000000001
9588,37.658008140343235,-122.10377235292096,1150.0,1.0,1959,373396.5,248931.0,W,W1,RES1,RES1,3,1,POINT Z (-122.10377235292096 37.658008140343235 0),Moderate-Code,,2,0.20962000000000003
9589,37.6581651558272,-122.1044769025422,1146.0,1.0,1959,372097.73,248065.15,W,W1,RES1,RES1,5,2,POINT Z (-122.10447690254219 37.6581651558272 0),Moderate-Code,,2,0.20829999999999999
9590,37.65453247021827,-122.10725405696505,1200.0,1.0,1959,389631.13,259754.09,W,W1,RES1,RES1,3,1,POINT Z (-122.10725405696503 37.65453247021827 0),Moderate-Code,,2,0.21804
9591,37.654587492447654,-122.10706693363556,1606.0,1.0,1959,481582.38,321054.92,W,W1,RES1,RES1,3,1,POINT Z (-122.10706693363555 37.654587492447654 0),Moderate-Code,,2,0.19830000000000003
9592,37.65466387916995,-122.10691314871433,1150.0,1.0,1959,373396.5,248931.0,W,W1,RES1,RES1,3,1,POINT Z (-122.10691314871431 37.65466387916995 0),Moderate-Code,,1,0.22936
9593,37.6547156098091,-122.10676118298964,1150.0,1.0,1959,373396.5,248931.0,W,W1,RES1,RES1,4,1,POINT Z (-122.10676118298963 37.6547156098091 0),Moderate-Code,,2,0.23404
9594,37.65479161938399,-122.1065749545534,1146.0,1.0,1959,372097.73,248065.15,W,W1,RES1,RES1,3,0,POINT Z (-122.1065749545534 37.65479161938399 0),Moderate-Code,,2,0.16564
9595,37.65484564884896,-122.1064101284162,1560.0,1.0,1959,472485.96,314990.64,W,W1,RES1,RES1,5,2,POINT Z (-122.10641012841619 37.65484564884896 0),Moderate-Code,,2,0.17882
9596,37.6549342386445,-122.10624546654329,1594.0,1.0,1959,479236.11,319490.74,W,W1,RES1,RES1,3,1,POINT Z (-122.10624546654327 37.6549342386445 0),Moderate-Code,,1,0.17326
9597,37.65498789882095,-122.10605808397212,1677.0,1.0,1959,495078.75,330052.5,W,W1,RES1,RES1,5,2,POINT Z (-122.10605808397212 37.65498789882095 0),Moderate-Code,,2,0.19924
