loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
79,0,2,2,0,2,2,2,2,2,2,0,0,1,0,2,3,1,0,0,3,0,2,1,2,1,1,0,2,0,0,2,1,0,0,4,0,2,2,1,4,1,2,3,1,0,0,0,2,0,1
80,0,2,1,1,0,2,2,3,3,1,1,2,2,0,0,3,2,0,0,2,2,1,1,2,0,1,0,4,2,0,3,2,0,1,2,1,2,1,2,4,2,2,0,2,1,0,0,3,1,0
81,3,1,2,2,2,1,3,2,2,2,1,3,0,0,1,2,0,1,1,3,1,1,1,1,2,1,0,3,3,0,4,1,0,2,1,2,2,2,3,4,2,2,2,1,1,1,1,4,0,1
82,0,3,2,1,2,3,2,4,3,2,2,3,1,0,2,3,2,0,1,3,2,2,2,2,1,1,1,3,2,1,3,2,1,1,3,2,0,2,2,4,2,2,3,1,1,1,2,3,2,2
83,1,2,1,0,2,3,1,2,2,1,2,2,2,0,3,2,1,0,0,3,0,2,1,1,1,1,1,4,1,0,4,3,0,0,3,2,2,2,2,4,2,2,3,1,1,1,2,2,0,2
84,0,2,2,2,1,3,2,2,2,1,1,2,0,0,3,2,0,0,1,3,1,3,1,2,1,2,0,3,2,0,4,2,0,0,1,1,1,2,1,4,1,2,1,0,2,3,1,2,0,1
85,0,0,1,1,1,2,1,3,0,0,2,1,0,0,2,1,0,0,0,1,1,1,1,2,1,2,0,2,0,0,2,1,1,0,1,1,1,1,1,2,2,2,1,0,2,1,0,2,1,1
86,2,0,2,1,1,2,1,3,1,1,1,0,0,0,0,2,0,1,1,2,1,1,1,1,0,1,0,2,0,1,1,1,0,0,0,1,0,1,1,4,1,1,1,0,2,1,1,2,1,1
87,0,1,0,0,0,4,1,2,2,1,2,1,0,1,1,1,1,0,0,1,0,2,1,0,1,2,0,2,0,1,1,2,1,0,1,2,0,0,1,3,1,2,2,0,1,1,0,2,0,1
88,1,0,0,2,1,3,1,2,0,1,1,1,0,1,1,1,2,0,1,3,1,1,0,1,1,1,0,2,0,1,2,1,0,0,1,2,0,1,2,4,1,3,0,1,1,1,0,1,1,0
89,0,1,1,0,1,2,1,1,1,1,2,0,1,0,1,2,1,1,0,2,1,1,1,2,1,1,1,2,0,0,1,1,0,1,1,1,0,1,2,3,1,2,2,0,1,2,0,2,0,0
90,1,1,1,1,1,3,1,2,2,1,1,0,1,0,0,2,1,1,0,2,1,0,0,2,1,1,0,1,0,1,2,1,2,0,1,1,1,1,2,4,1,1,1,1,1,2,0,2,1,2
91,0,1,1,2,1,3,1,2,2,1,1,0,0,0,1,3,1,1,0,1,1,1,0,2,1,0,0,2,0,0,1,2,0,0,2,1,0,2,1,3,1,2,0,0,1,0,0,2,1,1
92,1,0,0,1,1,3,1,2,1,0,0,0,1,0,1,1,1,1,1,2,1,0,2,1,1,1,0,2,0,1,1,1,0,0,1,1,1,1,2,4,1,2,0,0,1,2,1,1,1,1
93,1,1,0,1,1,1,0,2,2,1,2,0,0,0,1,2,1,0,0,2,1,0,1,1,1,2,0,1,1,0,1,1,0,0,2,0,0,1,1,4,1,2,1,0,0,1,0,2,0,1
94,0,1,1,2,1,2,1,2,2,0,2,1,1,1,1,2,1,1,1,2,0,1,0,1,0,1,0,2,0,0,1,3,0,0,2,2,0,0,0,4,1,2,1,1,1,0,0,1,0,1
95,0,1,1,1,1,2,1,2,2,1,2,1,0,1,2,2,0,1,0,2,1,1,1,2,1,2,0,2,0,0,1,1,0,0,1,2,1,1,1,4,2,1,0,0,0,1,0,2,0,1
96,1,2,1,2,2,2,1,3,2,0,1,2,0,0,2,1,2,0,2,2,0,1,0,2,3,2,0,4,0,0,3,1,0,1,2,2,0,1,0,3,0,2,3,1,0,2,1,4,1,1
97,1,1,1,0,1,2,1,1,2,1,1,1,0,0,1,2,1,0,0,2,1,1,0,2,0,1,0,3,0,0,2,1,0,0,2,2,1,2,1,4,2,1,1,1,1,1,0,1,1,0
98,1,1,0,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,2,1,0,2,0,1,0,1,0,0,1,1,0,1,1,4,1,2,1,1,1,0,1,1,1,1
99,1,2,1,2,1,2,2,2,2,1,1,0,0,0,1,2,2,1,1,1,1,0,1,2,0,0,0,2,0,0,2,1,0,0,1,2,0,1,1,4,1,3,0,2,1,0,0,0,1,1
